variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,BRN,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PSE,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF
11,76928.62923,9215.157402,41512.77003,129851.7741,87534.9853,128588.2557760933,51348.64981,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,401638.1489,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,87377.35622,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,66437.80102,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,87127.85655,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,97329.87424,99744.89251082865,405946.2528,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,20756.59211,44503.84499,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,105200.8824,70588.66645942345,637503.8595,38822.31780124852,72498.29859095192,122841.81593662898,56313.87652,167557.7388818152,11388.0233,40966.58922,56145.30224088445,57555.527259149065,95275.22382,110222.1280940117,103871.3357945341,92209.11941468634,117233.6635,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,204376.7862,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,165692.3481,88182.11837410412,136207.5734385949,122591.91303465185,15458.7242,183400.0684262797,77942.22966,417890.556,193567.1828,517188.8949,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,783689.8893,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,72995.60873,115792.357,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,32481.57895,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
12,81749.31133,10079.45202,45878.70617,143508.4044,96741.12007,128588.2557760933,56749.03445,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,439733.2552,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,96566.91299,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,70601.08226,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,92587.66655,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,107566.1465,99744.89251082865,431384.6085,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,22939.58196,49184.35523,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,115265.8897,70588.66645942345,677452.6208,38822.31780124852,72498.29859095192,122841.81593662898,59842.74867,167557.7388818152,12585.71217,45275.08302,56145.30224088445,57555.527259149065,101245.5833,110222.1280940117,103871.3357945341,92209.11941468634,124580.0341,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,217183.9235,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,176075.3504,88182.11837410412,136207.5734385949,122591.91303465185,17084.53242,183400.0684262797,77942.22966,444077.3937,213924.8211,549598.1979,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,866111.2745,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,77569.83069,127970.3454,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,34517.0158,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
13,86872.07833,11024.80931,50703.81181,158601.3151,106915.4725,128588.2557760933,62717.38251,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,481441.6565,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,106722.9439,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,75025.25279,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,98389.61196,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,118878.9769,99744.89251082865,458417.0422,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,25352.15885,54357.11902,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,126293.8582,70588.66645942345,719904.7451,38822.31780124852,72498.29859095192,122841.81593662898,63592.75528,167557.7388818152,13909.36307,50036.70507,56145.30224088445,57555.527259149065,107590.0713,110222.1280940117,103871.3357945341,92209.11941468634,132386.7603,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,230793.6116,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,187108.9968,88182.11837410412,136207.5734385949,122591.91303465185,18881.32838,183400.0684262797,77942.22966,471905.2124,236423.4909,584038.4086,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,957200.9924,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,82430.69327,141429.1042,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,36680.00196,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
14,92315.86015,12058.83217,56036.37825,175281.561,118159.8709,128588.2557760933,69313.4272,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,527106.0714,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,117947.0939,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,79726.66106,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,104555.1325,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,131381.588,99744.89251082865,487143.4455,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,28018.46867,60073.90713,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,138376.9185,70588.66645942345,765017.1039,38822.31780124852,72498.29859095192,122841.81593662898,67577.75359,167557.7388818152,15372.22356,55299.11128,56145.30224088445,57555.527259149065,114332.1326,110222.1280940117,103871.3357945341,92209.11941468634,140682.6898,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,245256.142,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,198834.0594,88182.11837410412,136207.5734385949,122591.91303465185,20867.09502,183400.0684262797,77942.22966,501476.8431,261288.3665,620636.7925,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1057870.7,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,87596.15861,156303.3329,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,38978.53023,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
15,98100.773,13189.83659,61929.7756,193716.0837,130586.853,128588.2557760933,76603.18398,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,577101.7251,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,130351.698,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,84722.68,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,111107.0113,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,145199.1102,99744.89251082865,517669.9701,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,30965.19675,66391.9351,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,151616.0155,70588.66645942345,812956.3991,38822.31780124852,72498.29859095192,122841.81593662898,71812.46921,167557.7388818152,16988.93442,61114.96958,56145.30224088445,57555.527259149065,121496.6807,110222.1280940117,103871.3357945341,92209.11941468634,149498.4783,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,260624.9573,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,211293.8654,88182.11837410412,136207.5734385949,122591.91303465185,23061.70656,183400.0684262797,77942.22966,532901.5606,288768.3039,659528.5902,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1169127.932,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,93085.31446,172741.8979,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,41421.09427,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
16,104248.1936,14426.91854,68442.98695,214089.382,144320.7922,128588.2557760933,84659.61116,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,631839.4327,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,144060.9058,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,90031.77119,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,118069.4593,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,160469.8339,99744.89251082865,550109.4194,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,34221.83492,73374.43587,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,166121.7522,70588.66645942345,863899.7788,38822.31780124852,72498.29859095192,122841.81593662898,76312.5505,167557.7388818152,18775.67625,67542.487040000007,56145.30224088445,57555.527259149065,129110.1906,110222.1280940117,103871.3357945341,92209.11941468634,158866.7024,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,276956.8493,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,224534.4569,88182.11837410412,136207.5734385949,122591.91303465185,25487.12741,183400.0684262797,77942.22966,566295.4875,319138.3315,700857.5168,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1292086.19,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,98918.44465,190909.3219,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,44016.71999,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
17,110780.8383,15780.02707,75641.19873,236605.3589,159499.1424,128588.2557760933,93563.34019,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,691768.9748,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,159211.9235,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,95673.55309,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,125468.2046,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,177346.5937,99744.89251082865,584581.6654,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,37820.97671,81091.29265,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,182015.3132,70588.66645942345,918035.492,38822.31780124852,72498.29859095192,122841.81593662898,81094.626439999993,167557.7388818152,20750.33136,74645.99241,56145.30224088445,57555.527259149065,137200.796,110222.1280940117,103871.3357945341,92209.11941468634,168821.9801,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,294312.1687,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,238604.7614,88182.11837410412,136207.5734385949,122591.91303465185,28167.632,183400.0684262797,77942.22966,601782.0229,352702.4028,744776.2936,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1427976.081,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,105117.1041,210987.4305,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,46774.99888,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
18,117722.8469,17260.04439,83596.45304,261489.3617,176273.8137,128588.2557760933,103403.4826,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,757382.7933,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,175956.3877,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,101668.8736,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,133330.5873,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,195998.2978,99744.89251082865,621214.0922,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,41798.64356,89619.73835,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,199429.4775,70588.66645942345,975563.5842,38822.31780124852,72498.29859095192,122841.81593662898,86176.36804,167557.7388818152,22932.66276,82496.57996,56145.30224088445,57555.527259149065,145798.3939,110222.1280940117,103871.3357945341,92209.11941468634,179401.0988,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,312755.0478,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,253556.7723,88182.11837410412,136207.5734385949,122591.91303465185,31130.04771,183400.0684262797,77942.22966,639492.2988,389796.4384,791447.2116,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1578157.637,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,111704.1985,233177.1723,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,49706.12352,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
19,125099.8719,18878.87334,92388.36876,288990.438,194812.6925,128588.2557760933,114278.5218,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,829220.0381,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,194461.8825,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,108039.8869,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,141685.6612,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,216611.6187,99744.89251082865,660142.066,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,46194.64528,99045.12851,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,218509.7276,70588.66645942345,1036696.637,38822.31780124852,72498.29859095192,122841.81593662898,91576.55363,167557.7388818152,25344.51196,91172.82101,56145.30224088445,57555.527259149065,154934.7547,110222.1280940117,103871.3357945341,92209.11941468634,190643.1511,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,332353.6378,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,269445.7412,88182.11837410412,136207.5734385949,122591.91303465185,34404.02341,183400.0684262797,77942.22966,679565.6644,430791.6876,841042.7322,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1744133.924,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,118704.0689,257700.6296,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,52820.92516,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
20,132939.1734,20649.53313,102104.9383,319383.8276,215301.3222,128588.2557760933,126297.2988,194835.34275217823,211843.6980865033,48348.39804695203,49305.929959889756,103691.06535709555,171376.09833499254,165474.61180725673,123028.98820863315,105031.01061337613,907870.9968,116141.26093829962,118487.03146919666,116619.55836799988,177613.310256994,108188.37282888737,132634.8651315412,49349.216944976455,62902.335670132954,66045.20683987922,81619.406229144,95435.63638434795,46016.030732964005,74099.3873431929,106754.75076861073,116233.24403403269,154761.76418363285,150393.36845869952,50071.27441765181,214913.6172,152945.8629959326,101006.72522620166,83840.27130121409,90533.12833979634,81381.2451099498,54181.689692745866,183147.23566285428,125094.07127135138,171476.48887644737,106152.67810757556,193912.9849433903,114810.1355,104933.96211707364,214917.47993088828,144264.63425140225,52002.09392812518,45621.1135596827,150564.3002,53001.47640807514,51958.29832365473,143445.4440268331,188596.33821762181,239392.8615,99744.89251082865,701509.4357,73106.34778379527,166330.39737495783,76588.86511359285,121605.18084593976,64225.74542083064,122948.71828521116,107533.01961919692,176386.41712044814,102151.03808611502,117967.85903511064,202304.8390873934,101624.89434375377,193343.40934049332,114738.40378298062,82325.09152848391,152886.7970563229,59312.61561323528,94189.97925505723,51052.97853,109461.7956,126670.4549888309,144976.41029647968,117756.97510642993,54263.00048563609,115153.56184687796,118446.88269123393,66811.3809064034,114878.5608583467,117496.23190785835,239415.4647,70588.66645942345,1101660.551,38822.31780124852,72498.29859095192,122841.81593662898,97315.13832,167557.7388818152,28010.01755,100761.5503,56145.30224088445,57555.527259149065,164643.6395,110222.1280940117,103871.3357945341,92209.11941468634,202589.6791,65022.95255293606,61286.785226094726,196439.6021015392,204452.00255643672,353180.3606,159243.91271691062,123451.87664695643,69912.48940923212,105356.76792404814,89734.830402774,57294.31153004237,286330.3819,88182.11837410412,136207.5734385949,122591.91303465185,38022.32614,183400.0684262797,77942.22966,722150.2011,476098.4449,893746.1236,121177.50494179294,122633.5256836293,92012.84547722197,67480.34945599656,51747.18347466584,178561.72180152283,80344.01919011906,50912.19449852624,86689.2058692612,44737.917363218745,56226.02547220939,129440.04004573498,127914.46603036473,197042.37349274897,1927566.09,77794.1181929678,34406.50244563652,117304.93436753692,86252.54411880547,83730.69513931623,93011.31436581552,91507.59558266647,122166.74335338417,126142.5815,284803.2414,40985.564219115244,122849.68185532665,124180.85537436773,182038.07826006963,116971.53368123349,119461.22906707764,56130.9138,102091.21482996775,116611.56906140418,105040.61224338469,119235.11992986455,114736.02258282875
