variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,BRN,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PSE,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF
1,0.110663,19.081912,3.204284,0.200689,7.51169,40.412376,0.08871,22.268384,10.712066,8.849892,148.692131,7.494332,1.261835,0.342877,3.760149,0.311627,0.064941,194.94647,0.273331,0.39892,34.016593,17.113688,1341.335152,19.7378,19.598889,65.965795,4.042899,46.294841,0.73475,0.495999,4.658887,11.257979,1.103647,82.30246316,0.888716,0.067757,5.550142,9.92732,35.468208,14.464739,81.121077,5.253676,46.076989,1.34114,5.364545106,0.860623,62.78741655,0.105681,1.505463,62.03557,4.352244,24.391823,9.98159,0.460666,1.728394,1.515224,0.700401,11.359346,0.104487,14.388929,0.25,0.754493,7.053189,7.600524,4.40333,9.993247,239.870937,1224.614327,4.4699,73.97363,31.671591,0.320135946,7.4184,60.550848,2.741052,6.187227,126.53592,40.512682,14.138255,0.099546,0.052402,48.183584,2.736732,4.227597,3.994122,6.355112,0.174267,20.859949,3.323611,2.25206,0.543656,31.951412,0.030508,20.713819,0.315885,113.423047,0.070983,0.416515,47.963012,0.63149,23.390765,3.459773,0.405814,1.299172,28.401017,2.283289,0.25087,158.4231819,5.788163,16.612988,4.883110934,0.010134,4.368136,2.782435,173.593383,3.51682,29.076512,93.260798,0.02,6.858266,38.27666,3.749009,24.346229,10.675572,4.039192,0.270764,1.758793,0.846068,21.486371,142.958164,27.448086,43.551941,12.433728,5.086418,0.538148,5.867536,6.192993,9.330872,0.165406987,0.524636,2.02968,9.37968465,0.086518,20.410606,6.027798,69.122234,1.124355,0.104058,1.341465,10.480934,72.752325,0.010782,23.162123,44.841226,45.448329,3.368786,310.383948,0.109333,28.979857,0.10417,87.84844499,0.239651,0.183081,24.052514,50.132817
2,0.11508952,24.58307454,3.244864356,0.211886,10.9485099,43.04365326,0.097396,26.04394069,11.32400688,11.25090274,163.5429554,7.058643731,1.861274845,0.382994418,3.71347417,0.355919577,0.066106,208.2600428,0.277198129,0.455017513,37.89799087,18.39070842,1371.171391,22.51340462,23.14958228,83.88284152,4.973111677,51.48137453,0.862602888,0.522755931,5.250640631,11.03128649,1.241488569,82.37700715,1.03321137,0.067879,5.836092985,10.8851697,39.9530753,16.09067541,93.38150579,6.733000407,48.94179172,1.32986303,5.646057252,0.896981872,66.86693013,0.10990824,1.736566442,66.42368951,4.107424071,29.3090757,11.46103743,0.480343777,2.121825607,1.76477829,0.879215682,11.48781814,0.108127,16.88136184,0.26,0.762430995,7.624558988,8.696787247,4.329850442,10.94527857,259.2986004,1361.281154,5.052398185,81.35037387,39.55194402,0.369759675,9.226245502,62.00594228,2.791663788,7.862273005,125.4825501,49.71603773,15.32906126,0.115828,0.058528,49.590293870000004,3.541177205,4.499685642,5.579183987,7.349799635,0.187709703,22.08677064,3.179244222,2.121793382,0.612163846,34.0935568,0.03172832,25.92115591,0.357866614,124.2303062,0.07382232,0.43204122700000003,49.46973848,0.648217633,27.8569277,4.175564747,0.417973065,1.357392774,32.54650387,2.614845428,0.287616557,197.8469081,6.234509227,17.32779396,5.447868494,0.01053936,4.858292207,3.268277562,202.2689021,3.964649379,30.97540282,107.6987232,0.0208,8.093911276,38.54644498,3.620008622,25.16274455,10.95120777,4.744195146,0.297487548,2.540789971,0.930930488,20.70484077,141.2426001,34.27384962,52.9683848,15.03793821,5.706345283,0.647277983,7.164110507,6.286916828,10.86990695,0.180890236,0.563330023,2.102948806,10.23396833,0.089841,23.69730444,7.168350089,72.33697964,1.342418021,0.106311004,1.357615793,11.3738476,79.81022065,0.01121328,23.96432961,56.30622014,42.80795879,3.390146593,336.7222791,0.108421655,32.68376031,0.1083368,95.48263693,0.28750789,0.182932755,31.05695377,54.70911002
3,0.119693101,29.85125025,3.226046905,0.212869,13.05877641,44.61070719,0.104643,29.72247576,11.93075458,13.52692284,173.8139765,6.70760009,2.280288612,0.412886361,3.607874177,0.380070779,0.066582,215.8396746,0.276425645,0.495557385,41.82132434,19.16674998,1359.512922,24.65239321,26.17459,101.7036894,5.822113758,55.12304674,0.949429776,0.530864455,5.699868769,10.56224353,1.355021884,82.57816135,1.149176382,0.068815,6.170396118,11.49962203,42.91197863,17.22899115,102.467878,8.026983162,50.70543913,1.312244981,5.924332595,0.893950875,71.02161467,0.11430457,1.926072816,70.61665884,3.784271472,33.55463046,12.58254083,0.490628467,2.442880524,1.971666527,1.048922374,11.52587329,0.107563,18.72551016,0.2704,0.748738142,8.183292885,9.456910803,4.225136487,11.5609915,270.4661076,1458.928635,5.560931526,85.29531473,46.72915064,0.416736909,11.02572537,62.69598573,2.757369436,9.439683034,122.3723456,57.97425757,15.93127777,0.132178,0.063336,50.28266889,4.243048099,4.670472043,7.10416361,7.982456954,0.195319422,22.46724041,3.01588302,2.007520557,0.669164035,34.94720498,0.032997453,30.64346199,0.389079095,131.0050339,0.076775213,0.439678428,49.28327207,0.659294991,31.96916489,4.740609377,0.423538197,1.394320794,35.90014843,2.878656199,0.317946446,240.766834,6.399944987,18.07514035,6.06537012,0.010960934,5.307855934,3.673459796,225.2256584,4.308095532,31.740176,119.4679101,0.021632,9.072672293,38.31361801,3.411372302,25.321605,11.19683681,5.093219224,0.31597751,2.97716956,0.993237641,19.71664832,137.8068956,40.373098,60.98607357,17.07429917,6.027236702,0.733884299,8.367125429,6.122881583,12.04522363,0.188012764,0.58779397,2.160202653,11.12285137,0.092431,26.49675357,8.184548952,73.60048496,1.523913699,0.10461975,1.327518946,11.88628796,84.35402275,0.011661811,24.05558311,67.35693579,40.69096682,3.344733879,363.6862342,0.105531186,35.37773814,0.112670272,99.29935349,0.327423409,0.176337221,37.18313107,58.46833928
4,0.124480825,34.50656666,3.16116226,0.207232,14.79825362,45.36665165,0.109344,33.21493385,12.51582735,15.5646602,178.5194431,6.4195971,2.660193302,0.433724569,3.453281684,0.390798788,0.065889,217.9733496,0.26975119,0.524755846,45.44367864,19.46463572,1308.940467,26.15980507,28.62564472,117.503649,6.558972678,57.37034008,1.013133451,0.525116163,6.018740586,9.878453836,1.444213439,82.54367774,1.234707074,0.06738,6.487935235,11.78693462,44.76144055,17.91731769,109.1193236,9.22314269,52.66060113,1.302773368,6.160758538,0.866206827,75.06007655,0.118876752,2.063367006,74.53053574,3.459433611,37.25162836,13.299216,0.493535677,2.700052067,2.133931364,1.196360592,11.60883453,0.102819,19.97884881,0.281216,0.71176108,8.709893792,9.919930164,4.104961062,11.88965595,274.520573,1523.660289,6.056159274,87.40442852,53.11126163,0.461013682,12.82467253,63.34872436,2.65563935,10.83333758,118.2935053,65.1648672,16.0324034,0.145273,0.066626,49.90433081,4.886135086,4.73076806,8.510696964,8.486672782,0.198468208,22.41322611,2.828724484,1.903213568,0.721256506,34.83400971,0.034317351,34.56288483,0.409466307,134.1261732,0.079846221,0.43775762,47.61178976,0.665168795,35.30569572,5.17736901,0.4236262,1.403691513,38.39906858,3.069121247,0.342449532,285.9593729,6.360080408,18.69105361,6.664680563,0.011399372,5.700171095,3.982092926,242.0431312,4.540035193,31.66870689,127.9409817,0.02249728,9.795200152,37.46788909,3.149049891,24.79924266,11.44753959,5.169122803,0.326469758,3.343815393,1.037537835,18.62663789,134.6301123,45.78690548,67.24094571,18.64894387,6.272591155,0.801804631,9.41452058,5.822051864,12.86880545,0.187890426,0.598431147,2.216100219,11.95978845,0.093273,28.55329736,8.993373092,72.93726726,1.643753377,0.100067501,1.269093809,12.07983725,86.99001381,0.012128284,23.50008022,77.36240244,39.07375628,3.244375641,388.8009028,0.101207238,37.12342039,0.117177083,100.2347131,0.35926481,0.164447855,42.69360966,61.03486514
5,0.129460058,38.2469523,3.051756919,0.198053,15.93542222,45.17281439,0.111577,36.59243629,13.04950742,17.1848486,177.675352,6.132893465,2.958137908,0.443737769,3.243587346,0.38979169,0.064662,214.8925532,0.256670431,0.54254583,48.96929496,19.28684916,1224.524461,26.93619678,30.27359016,130.040553,7.107571305,58.08961779,1.032370545,0.50516164,6.17566262,8.994171755,1.510264292,82.25459893,1.289281844,0.064847,6.793000717,11.7542833,45.54839274,18.13026368,112.9406694,10.15229459,54.30966758,1.30341807,6.393194065,0.818408806,78.66530211,0.123631822,2.148620126,78.33861169,3.108343882,39.90087328,13.56357078,0.486588881,2.865187147,2.237103035,1.311085144,11.64225243,0.094921,20.61216885,0.29246464,0.658694629,9.050550342,10.09400501,3.949408221,11.93974109,271.0713312,1550.397485,6.527030681,87.55444889,57.80417421,0.504132087,14.56729172,63.51618218,2.49804129,11.94586476,113.7136423,70.34766333,15.73897722,0.155721,0.068238,48.3506638,5.35921221,4.676743249,9.687085273,8.824965083,0.196807865,21.78214097,2.634425727,1.798100083,0.753758386,33.8994886,0.035690045,37.33306395,0.422158702,133.521984,0.08304007,0.428645879,44.73337491,0.662778723,37.60617098,5.43038701,0.416458893,1.383402364,39.82260296,3.177177105,0.36030751,328.5893643,6.146741168,19.15417413,7.247753481,0.011855347,6.043661707,4.169787224,252.222177,4.644976427,30.78861644,132.7276921,0.023397171,10.18633666,36.49573263,2.846561883,23.7296369,11.62433143,5.049361273,0.329361323,3.562998652,1.060274358,17.31698258,130.7878878,49.82301352,71.14646005,19.50575561,6.377927676,0.842445988,10.18702405,5.425291773,13.10922782,0.181071443,0.594384325,2.270607659,12.87539892,0.091324,29.6910887,9.559230341,70.21201268,1.690327976,0.092994662,1.181049881,12.02032257,87.34994841,0.012613415,22.37243516,85.01949477,37.48181646,3.088144258,411.0581565,0.095269838,37.82851939,0.121864166,98.22425208,0.380153193,0.149168939,47.09889679,62.34394676
6,0.13463846,40.9702355,2.898703261,0.183911,16.38928847,44.17699841,0.112221,39.6367918,13.49027154,18.33729252,172.0045091,5.810466646,3.137200782,0.442565094,2.990171572,0.379530588,0.064081,206.8026717,0.239128616,0.546019885,52.23965923,18.69618426,1117.294684,27.10378735,31.16756647,139.093924,7.464944009,57.47290837,1.021499242,0.474524673,6.1806817,7.941860832,1.5411758,81.35095538,1.3089086110000001,0.062585,7.105061433,11.45972432,44.9370945,17.92896013,114.0523073,10.74975226,54.9919866,1.296426814,6.639710378,0.758603487,81.71671287,0.128577095,2.184149224,81.65164459,2.753269963,41.47202742,13.47944943,0.470700482,2.943384721,2.280807753,1.397331363,11.55493429,0.089907,20.7728421,0.304163226,0.597706918,9.135650866,10.03156248,3.755774789,11.71394015,260.6551696,1536.251636,6.909255138,85.17753188,60.93796642,0.542640236,16.15949349,62.88137907,2.300016133,12.73671101,108.5596662,73.56246525,15.09474162,0.164044,0.068511,45.91693027,5.627385869,4.520514722,10.57176778,8.870420811,0.190737281,20.70972862,2.416397281,1.678657603,0.762330016,32.2169136,0.037117647,39.0929851,0.424591191,129.8835752,0.086361673,0.414680533,41.13961874,0.65000889,39.08055774,5.538296786,0.402473373,1.337623567,40.31932928,3.212944166,0.37005862899999997,364.8767386,5.815614311,19.54583098,7.818450921,0.012329561,6.325175088,4.229496538,255.35559,4.635760736,29.26778601,134.4193301,0.024333058,10.29165609,35.34827047,2.528317673,22.18234366,11.6867238,4.800339383,0.325025939,3.625118769,1.061796304,15.75774335,125.7330357,52.23784718,72.86386817,19.81390717,6.325824807,0.859341771,10.68897905,4.967395413,12.93782334,0.17042818,0.578500967,2.307645017,13.78798444,0.087711,30.1572975,9.876225596,66.09709201,1.674783752,0.084455834,1.072129372,11.66460977,85.60107646,0.013117952,20.92078778,90.30795625,35.73141099,2.890163083,431.9553962,0.088243411,37.63356631,0.126738733,93.55222659,0.391007638,0.132466952,49.9880118,62.21470855
7,0.140023999,42.67111112,2.702929876,0.169747,16.11295147,42.5615823,0.112023,41.82991082,13.77255635,19.04282902,163.036117,5.422134883,3.195909399,0.430214365,2.709388684,0.3642996,0.064177,194.68,0.219365558,0.534937678,54.76684704,17.77908019,999.2653153,26.88584609,31.37999624,144.8700473,7.626584004,55.78585969,0.996416956,0.442648698,6.034742894,6.851130911,1.524926627,79.58629723,1.297897665,0.060263,7.386269425,10.99154307,43.23152903,17.41581845,112.8833582,11.05621218,54.43832055,1.2831239,6.85576107,0.698576131,83.71416308,0.133720179,2.170226529,84.23019737,2.435946188,42.21473297,13.27526282,0.448677596,2.966434417,2.282052577,1.449095224,11.30406792,0.085786,20.61394597,0.316329755,0.539503449,8.843313722,9.804950881,3.519006995,11.3038637,245.008665,1481.441827,7.191734499,80.79364457,62.80304391,0.57299133,17.7393226,60.93856981,2.103995723,13.11230104,101.5981302,75.23954971,14.23664715,0.168314,0.067872,42.91743962,5.674210309,4.272724428,11.10881932,8.694647134,0.181062909,19.4595561,2.192864085,1.544853667,0.743172326,30.15169059,0.038602353,39.91982625,0.414554532,124.6045088,0.08981614,0.394859208,37.33240848,0.622077406,39.75975469,5.55055465,0.383876506,1.27022368,40.04323982,3.181014683,0.370003706,393.8747424,5.459846781,19.85647559,8.295923406,0.012822743,6.538172279,4.176242217,252.6547489,4.524703345,27.47566886,133.4280136,0.02530638,10.14759576,33.85961343,2.220647619,20.38316557,11.5907364,4.531136083,0.315513914,3.540071168,1.048041487,14.03161065,119.3824873,52.95026921,72.7423327,19.83694617,6.093233782,0.855979918,10.9169192,4.533430826,12.66747778,0.159293143,0.554003484,2.323052566,14.55183193,0.083601,30.03431863,9.955862976,60.9982642,1.646619009,0.077184732,0.956076381,11.04517256,82.29873275,0.01364267,19.44204261,93.60651284,33.62146783,2.67657896,450.9624853,0.080979587,36.64240855,0.131808282,87.29517087,0.392356421,0.118820455,51.60578874,60.58025016
8,0.145624958,43.29647046,2.459181724,0.158957,15.16180798,40.35566785,0.111177,42.94003806,13.83350134,19.26864195,151.6274188,4.973124121,3.135424281,0.408578313,2.412401308,0.346126095,0.064413,179.5841784,0.197612518,0.509063017,56.17131431,16.47332393,880.4357971,26.2611206,30.89619428,147.2876401,7.585024127,53.18493549,0.954180046,0.410180861,5.727693764,5.821393858,1.447889095,76.77770151,1.258787331,0.057702,7.601519066,10.39303766,40.7560963,16.63348213,109.2928294,11.06086584,52.66849694,1.266679071,6.996964937,0.641026748,84.81793768,0.139068986,2.10647316,85.79900982,2.148600613,42.06985407,12.97381014,0.421274501,2.937150958,2.241373719,1.45804078,10.84905761,0.081259,20.13217083,0.328982945,0.486005266,8.249938441,9.430745405,3.230520648,10.71553673,225.9917695,1390.770552,7.343294589,74.54919069,63.33240841,0.592902131,19.25721035,58.09689048,1.923548512,13.04115979,93.64917655,75.37436004,13.19602371,0.168816,0.066692,39.30860921,5.506442605,3.954574055,11.26895165,8.371326532,0.16839262,18.08672324,1.980744055,1.400053904,0.694857668,27.87424669,0.040146447,39.77563461,0.388357855,118.262595,0.093408785,0.364033883,33.50003086,0.578986069,39.55658011,5.453559942,0.360269207,1.186691814,38.97638475,3.076129312,0.360986881,414.4047057,5.09321102,19.94493217,8.622582993,0.013335653,6.654713196,4.023843576,244.5451743,4.327060201,25.54424215,129.7449388,0.026318636,9.772342551,32.04349681,1.913248662,18.48352792,11.24161081,4.278337236,0.301991495,3.318291743,1.017949367,12.27801907,111.31611,52.04222729,70.79623553,19.54716126,5.655738259,0.832412522,10.84790262,4.130786317,12.31677653,0.148191442,0.522645659,2.301471773,15.10820245,0.079598,29.31061695,9.810285162,55.18545569,1.618924878,0.071347185,0.836587887,10.25518763,77.64734371,0.014188376,18.09909464,94.95474202,31.05749138,2.446176115,465.2561045,0.07368952,34.93835227,0.137080613,79.85478559,0.384081352,0.10842911,51.98966207,57.53955193
9,0.151449957,42.88534367,2.148245945,0.151169,13.84379187,37.31879548,0.109655,42.69938032,13.66458976,19.02793877,138.5338801,4.485533044,2.985746163,0.377584342,2.091623361,0.323756143,0.064811,161.7901273,0.172962603,0.470089916,55.99965209,14.81169569,761.7938436,25.24943721,29.79656844,146.5945696,7.360097611,49.58241351,0.896239591,0.375204774,5.234484576,4.852457094,1.312456223,72.57243764,1.197405517,0.055179,7.723963475,9.68545809,37.81070807,15.49116965,103.766927,10.80414497,49.91329303,1.23380549,7.043586486,0.585644165,84.53088486,0.144631746,1.99878701,85.97507954,1.879758712,41.08629999,12.55254276,0.389810683,2.860644662,2.162188929,1.428472722,10.2302675,0.077619,19.31059752,0.342142263,0.434469574,7.375687985,8.919291264,2.874243215,9.976055699,205.1599259,1272.411319,7.36326234,66.26568305,62.53574519,0.598612337,20.64974601,54.61028151,1.749900364,12.58931829,85.1552031,74.14773294,12.05929717,0.167459,0.065329,35.66370615,5.189089882,3.596129634,11.08621647,7.876953514,0.153212794,16.60042577,1.759530973,1.240858256,0.622747125,25.47762227,0.041752305,38.66038772,0.34308908,110.0542012,0.097145137,0.323428919,29.77279545,0.518446289,38.48627938,5.259922648,0.332174813,1.088331599,37.06859903,2.90613216,0.342917204,426.4540542,4.709103574,19.69747709,8.759837522,0.013869079,6.624492455,3.79805873,231.9531187,4.021714455,23.5163853,123.6286794,0.027371381,9.190530455,29.8291692,1.625059495,16.43654473,10.73453501,4.041973641,0.284336209,3.013240499,0.967888084,10.59718234,102.1579841,49.925188,67.175382,18.98594403,5.054504035,0.79039214,10.52207816,3.736182976,11.90916914,0.137304892,0.485878107,2.24228318,15.32434568,0.076039,27.87709369,9.472257692,48.97716246,1.592088045,0.066301146,0.721777994,9.382711571,72.04523886,0.014755912,17.00111659,94.48414152,28.23952584,2.183811213,470.6016638,0.066463614,32.47972483,0.142563838,71.09116066,0.367017274,0.099768728,51.22676693,53.52629565
10,0.157507955,41.53576327,1.809552633,0.146957,12.24228889,33.70932226,0.107988,41.44128082,13.25075302,18.37641111,124.6722272,3.947785536,2.756432797,0.337906994,1.770128541,0.294765116,0.065422,141.4117089,0.146354497,0.419629231,54.46885554,12.81759001,643.98711,23.91233427,28.19225352,143.1156592,6.977400426,44.90321046,0.828110765,0.336398587,4.593338293,3.917256152,1.143071706,67.40494545,1.120834652,0.053437,7.7079594,8.810994919,34.55687294,14.00559475,96.86543522,10.32245757,46.93058849,1.192256938,6.983733924,0.53244129,83.15754214,0.150417016,1.85964807,84.7046525,1.627325229,39.39222829,12.01496571,0.351938508,2.743194056,2.053481158,1.366867493,9.540792504,0.07518,18.15721339,0.355827953,0.385093803,6.333334941,8.239897271,2.481757471,9.154917723,183.6589746,1138.435639,7.249996538,57.29237547,60.09715154,0.593481067,21.93531892,50.82815983,1.559739253,11.76006065,76.93589583,71.66282484,10.9503927,0.164374,0.063948,31.93662737,4.728950936,3.202202149,10.60871175,7.234323611,0.13547971,14.88630055,1.548247991,1.080722897,0.536403216,23.04163519,0.043422397,36.6690147,0.291003009,99.74515623,0.101030942,0.278141224,26.3654109,0.447698136,36.62322788,4.994611962,0.297848748,0.971348833,34.16902231,2.691683484,0.316487261,430.5400835,4.28571787,19.13148485,8.71319047,0.014423842,6.46355057,3.507235691,216.6378055,3.621940593,21.24596154,115.697317,0.028466236,8.455800399,27.70302749,1.347209872,14.28506591,10.08653389,3.801258176,0.261695879,2.642718169,0.900105631,9.00900558,92.53404335,46.47163448,62.35568784,18.21884207,4.33258003,0.734061268,9.99898993,3.31817851,11.46717342,0.126728799,0.443585963,2.149512712,15.24524476,0.072922,25.50685218,8.980200725,42.74058086,1.570256663,0.061231993,0.614751717,8.43148769,65.65527471,0.015346148,16.24987651,92.16217955,25.338793,1.89739687,466.5070905,0.058760797,29.23668951,0.148266391,61.35036297,0.342820563,0.091130859,49.52361511,48.9354016
