variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,GUF,HKG,HND,HRV,HTI,IDN,IND,IRL,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KOR,KWT,LBN,LBR,LBY,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VNM,VUT,WLF,WSM,YEM,ZAF
11,76928.62923,9215.157402,41512.77003,129851.7741,87534.9853,71365.37120345693,51348.64981,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,401638.1489,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,87377.35622,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,66437.80102,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,87127.85655,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,97329.87424,45401.39785949886,31287.4404625751,405946.2528,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,20756.59211,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,105200.8824,29415.78570056251,637503.8595,8891.352421661726,28265.778239878717,66320.26733831353,56313.87652,119569.98107811499,11388.0233,40966.58922,15782.480093727127,21388.77798855479,95275.22382,52818.35059282601,48419.53839205795,39139.316946636754,117233.6635,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,204376.7862,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,165692.3481,37110.94291096361,73406.05960342316,74402.89204588722,15458.7242,127132.81407024577,417890.556,193567.1828,517188.8949,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,783689.8893,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,72995.60873,115792.357,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,250226.2181,56680.34345696674,61099.957671481505,55556.9207446017
12,81749.31133,10079.45202,45878.70617,143508.4044,96741.12007,71365.37120345693,56749.03445,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,439733.2552,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,96566.91299,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,70601.08226,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,92587.66655,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,107566.1465,45401.39785949886,31287.4404625751,431384.6085,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,22939.58196,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,115265.8897,29415.78570056251,677452.6208,8891.352421661726,28265.778239878717,66320.26733831353,59842.74867,119569.98107811499,12585.71217,45275.08302,15782.480093727127,21388.77798855479,101245.5833,52818.35059282601,48419.53839205795,39139.316946636754,124580.0341,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,217183.9235,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,176075.3504,37110.94291096361,73406.05960342316,74402.89204588722,17084.53242,127132.81407024577,444077.3937,213924.8211,549598.1979,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,866111.2745,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,77569.83069,127970.3454,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,265906.48,56680.34345696674,61099.957671481505,55556.9207446017
13,86872.07833,11024.80931,50703.81181,158601.3151,106915.4725,71365.37120345693,62717.38251,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,481441.6565,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,106722.9439,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,75025.25279,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,98389.61196,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,118878.9769,45401.39785949886,31287.4404625751,458417.0422,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,25352.15885,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,126293.8582,29415.78570056251,719904.7451,8891.352421661726,28265.778239878717,66320.26733831353,63592.75528,119569.98107811499,13909.36307,50036.70507,15782.480093727127,21388.77798855479,107590.0713,52818.35059282601,48419.53839205795,39139.316946636754,132386.7603,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,230793.6116,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,187108.9968,37110.94291096361,73406.05960342316,74402.89204588722,18881.32838,127132.81407024577,471905.2124,236423.4909,584038.4086,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,957200.9924,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,82430.69327,141429.1042,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,282569.3352,56680.34345696674,61099.957671481505,55556.9207446017
14,92315.86015,12058.83217,56036.37825,175281.561,118159.8709,71365.37120345693,69313.4272,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,527106.0714,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,117947.0939,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,79726.66106,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,104555.1325,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,131381.588,45401.39785949886,31287.4404625751,487143.4455,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,28018.46867,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,138376.9185,29415.78570056251,765017.1039,8891.352421661726,28265.778239878717,66320.26733831353,67577.75359,119569.98107811499,15372.22356,55299.11128,15782.480093727127,21388.77798855479,114332.1326,52818.35059282601,48419.53839205795,39139.316946636754,140682.6898,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,245256.142,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,198834.0594,37110.94291096361,73406.05960342316,74402.89204588722,20867.09502,127132.81407024577,501476.8431,261288.3665,620636.7925,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1057870.7,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,87596.15861,156303.3329,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,300276.3573,56680.34345696674,61099.957671481505,55556.9207446017
15,98100.773,13189.83659,61929.7756,193716.0837,130586.853,71365.37120345693,76603.18398,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,577101.7251,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,130351.698,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,84722.68,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,111107.0113,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,145199.1102,45401.39785949886,31287.4404625751,517669.9701,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,30965.19675,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,151616.0155,29415.78570056251,812956.3991,8891.352421661726,28265.778239878717,66320.26733831353,71812.46921,119569.98107811499,16988.93442,61114.96958,15782.480093727127,21388.77798855479,121496.6807,52818.35059282601,48419.53839205795,39139.316946636754,149498.4783,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,260624.9573,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,211293.8654,37110.94291096361,73406.05960342316,74402.89204588722,23061.70656,127132.81407024577,532901.5606,288768.3039,659528.5902,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1169127.932,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,93085.31446,172741.8979,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,319092.9783,56680.34345696674,61099.957671481505,55556.9207446017
16,104248.1936,14426.91854,68442.98695,214089.382,144320.7922,71365.37120345693,84659.61116,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,631839.4327,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,144060.9058,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,90031.77119,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,118069.4593,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,160469.8339,45401.39785949886,31287.4404625751,550109.4194,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,34221.83492,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,166121.7522,29415.78570056251,863899.7788,8891.352421661726,28265.778239878717,66320.26733831353,76312.5505,119569.98107811499,18775.67625,67542.487040000007,15782.480093727127,21388.77798855479,129110.1906,52818.35059282601,48419.53839205795,39139.316946636754,158866.7024,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,276956.8493,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,224534.4569,37110.94291096361,73406.05960342316,74402.89204588722,25487.12741,127132.81407024577,566295.4875,319138.3315,700857.5168,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1292086.19,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,98918.44465,190909.3219,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,339088.7306,56680.34345696674,61099.957671481505,55556.9207446017
17,110780.8383,15780.02707,75641.19873,236605.3589,159499.1424,71365.37120345693,93563.34019,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,691768.9748,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,159211.9235,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,95673.55309,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,125468.2046,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,177346.5937,45401.39785949886,31287.4404625751,584581.6654,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,37820.97671,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,182015.3132,29415.78570056251,918035.492,8891.352421661726,28265.778239878717,66320.26733831353,81094.626439999993,119569.98107811499,20750.33136,74645.99241,15782.480093727127,21388.77798855479,137200.796,52818.35059282601,48419.53839205795,39139.316946636754,168821.9801,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,294312.1687,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,238604.7614,37110.94291096361,73406.05960342316,74402.89204588722,28167.632,127132.81407024577,601782.0229,352702.4028,744776.2936,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1427976.081,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,105117.1041,210987.4305,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,360337.5036,56680.34345696674,61099.957671481505,55556.9207446017
18,117722.8469,17260.04439,83596.45304,261489.3617,176273.8137,71365.37120345693,103403.4826,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,757382.7933,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,175956.3877,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,101668.8736,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,133330.5873,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,195998.2978,45401.39785949886,31287.4404625751,621214.0922,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,41798.64356,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,199429.4775,29415.78570056251,975563.5842,8891.352421661726,28265.778239878717,66320.26733831353,86176.36804,119569.98107811499,22932.66276,82496.57996,15782.480093727127,21388.77798855479,145798.3939,52818.35059282601,48419.53839205795,39139.316946636754,179401.0988,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,312755.0478,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,253556.7723,37110.94291096361,73406.05960342316,74402.89204588722,31130.04771,127132.81407024577,639492.2988,389796.4384,791447.2116,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1578157.637,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,111704.1985,233177.1723,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,382917.817,56680.34345696674,61099.957671481505,55556.9207446017
19,125099.8719,18878.87334,92388.36876,288990.438,194812.6925,71365.37120345693,114278.5218,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,829220.0381,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,194461.8825,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,108039.8869,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,141685.6612,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,216611.6187,45401.39785949886,31287.4404625751,660142.066,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,46194.64528,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,218509.7276,29415.78570056251,1036696.637,8891.352421661726,28265.778239878717,66320.26733831353,91576.55363,119569.98107811499,25344.51196,91172.82101,15782.480093727127,21388.77798855479,154934.7547,52818.35059282601,48419.53839205795,39139.316946636754,190643.1511,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,332353.6378,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,269445.7412,37110.94291096361,73406.05960342316,74402.89204588722,34404.02341,127132.81407024577,679565.6644,430791.6876,841042.7322,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1744133.924,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,118704.0689,257700.6296,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,406913.1109,56680.34345696674,61099.957671481505,55556.9207446017
20,132939.1734,20649.53313,102104.9383,319383.8276,215301.3222,71365.37120345693,126297.2988,135205.98024165272,163634.66054653228,12040.749485851104,17794.51277789331,48042.994008480455,97299.93508858871,110950.48070105519,68114.98068364587,49526.495452557225,907870.9968,61339.82019527546,62852.27528151728,111421.05908189822,52754.6581571991,71105.8748528474,18259.735033823414,23031.80610259088,24554.364652638298,32917.90112108844,42011.72971173639,15705.523989381665,27610.560800585798,51630.21895763528,65608.38167604576,99109.10819171663,87951.48103941289,13473.772327256493,214913.6172,87766.50370237917,47686.238909793065,35806.95429960405,40327.58373273925,33756.67837668407,16380.45763668582,123924.52998407562,63421.6468304596,107031.68758449053,52407.21569380768,143866.6174281388,114810.1355,49667.33593173439,165688.69709586672,68373.82025041908,16577.213295077272,12615.19652603814,150564.3002,17126.641329197595,14876.864254033642,81362.89519676623,137928.9097516576,239392.8615,45401.39785949886,31287.4404625751,701509.4357,110383.51409921993,31496.274942624652,66553.99815598289,25610.05541190078,64812.49630575845,48112.15607646532,110584.5201549776,60623.02212226739,152913.36489091453,57942.80280496396,146808.26754966727,62691.43492435594,35070.04119921714,91789.23695961827,21510.049629903908,38466.65803830829,51052.97853,64693.31760420255,90101.76687934516,61372.48704247637,16178.023127954555,59116.664455995364,27060.143483788466,60696.59805768226,62409.65880967021,239415.4647,29415.78570056251,1101660.551,8891.352421661726,28265.778239878717,66320.26733831353,97315.13832,119569.98107811499,28010.01755,100761.5503,15782.480093727127,21388.77798855479,164643.6395,52818.35059282601,48419.53839205795,39139.316946636754,202589.6791,25661.751414440667,25895.82123565085,149785.14840027393,158265.72339496258,353180.3606,94097.86856053902,63770.29477891735,27611.981975881532,49182.04614707221,39035.284891904565,24695.06100373422,286330.3819,37110.94291096361,73406.05960342316,74402.89204588722,38022.32614,127132.81407024577,722150.2011,476098.4449,893746.1236,67155.31993123975,66450.7475365415,54108.5335525537,27331.186161157802,14873.657216890939,133836.17811958407,33293.793650654065,14501.570491803637,40671.179610552455,11342.724240098882,16599.86546226282,68603.33015412473,65848.70319606012,145715.72330871888,1927566.09,33035.55314579744,6457.556065289441,60546.332144225096,39035.371585382265,38431.65040348258,58185.56838714464,39883.51221428016,63568.8273966935,126142.5815,284803.2414,10267.298219264798,66743.8091714616,67444.00308166786,121757.26914296676,60699.60770623592,61958.31193023087,48267.996707589,56074.41490961425,432412.0542,56680.34345696674,61099.957671481505,55556.9207446017
