variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,BRN,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PSE,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF
1,22735.69305,2639.763002,3268.712755,18984.59806,29363.59358,13803.320945049109,12480.11989,44942.03470804167,38372.96858533171,1263.9224550197898,1646.5261428797467,11970.930006516926,24328.21689111492,29064.020031264852,9953.386089646978,9513.632846768733,81545.82039,10872.975310504467,27224.72214238414,51234.720025569026,40665.57259570351,13278.252445995275,7743.097086089039,1600.5917150543626,1984.5263990627218,275.85083698604706,2515.5716295608663,8096.27518137496,1067.2219903912894,4341.69651479136,12239.072105762598,12957.457164025618,21291.178241774767,36833.716341230334,2166.276201621215,6171.981431,38335.6151705668,11038.289042037528,6672.925703322818,7087.123813931243,5493.8707206513045,726.3011028506517,31667.574665957443,17991.469383211293,35909.05444462488,4925.51162525287,36069.312952166685,3207.76677,11789.130113725809,38063.31852387267,6122.006720808852,1385.306300976356,945.1410767222457,25750,1654.4631064329083,943.535210199944,22674.713869626114,29421.56364530141,6272.259743,6614.585313931287,19600,4933.714786008617,41385.464243195514,4239.049316205041,17529.967944805405,1610.2965950506375,4651.936489021176,3616.940782793896,39021.23342669858,12433.152630390045,4906.225516110006,40681.563080704465,28414.56076188935,31541.513815958446,10343.967292630712,5366.161400381787,36614.91617890003,1322.9134835210368,2024.9867350107918,1117.942592,10843.3493,28746.15297691429,48467.30753614164,14266.188235302463,406.12659449561124,21818.655802446905,13689.624259326201,4603.126966705431,17301.724942600078,14435.431063826009,37544.2387,3673.7595004565055,188409.5975,855.6369867574878,6375.987436820361,13004.125665923964,2718.960878,23989.63080177184,363.5379442,4384.986757,811.4215218612987,1627.0905286965358,28157.89474,10688.474917562877,12627.302340687307,4988.174133033533,34647.55078,2184.4087635257874,2389.4972863411062,46541.97198926526,54381.30831741616,9867.771857,30652.419311578215,24490.116329474,2804.053388832223,11095.3575856029,8175.1658885357365,3400.5116063879273,8000,2719.1404312693608,18754.606247671556,28494.909871168617,508.4976404,22759.57573701905,3132.106957,20176.69788,57897.6137,24971.04548,11377.092629834979,16355.041396446584,22662.385622735223,2451.9013642400005,1642.5555607618246,49391.843782795666,2063.3551454990074,868.9094546058176,7039.9236587543355,541.301345280484,1993.2539146003544,11124.451959301306,28118.775705332857,38810.69916950779,13194.76299,4856.1677390176455,888.5184634886572,8482.046697333306,1325.6586435956615,9044.392007149858,32463.77500732408,7140.467049844986,11939.292853857247,3524.392506,19281.38875,1241.2159687739133,7353.638517534934,12336.633547099753,46396.93768248608,8054.523267997767,9758.626808406956,9599.69281,3299.9657833784036,6803.730160608551,7786.470944663836,2601.6207741943317,8463.206491628027
2,27984.23969,3311.120413,4707.125674,23017.67041,32312.47461,19696.85397549362,14550.86695,59775.66699718974,51335.23860275153,1527.1265071659482,2291.469513690835,18700.900391993444,39216.20099991196,36691.109509068614,16468.629290183,12408.006974451982,102545.9358,14259.799514840008,22174.476112354998,32977.56857767363,46906.47398111001,17092.711415844416,20183.564432901734,1709.780397603852,2611.807125618683,961.8006113701332,4365.239511873523,11455.129776155181,1334.4970708468113,6815.11321332096,15898.59152335501,19654.78424357375,31159.22374054497,37363.209394042664,2419.340096170254,8279.718875,38717.38343353348,15379.95983562847,7926.577537274082,9868.719367946034,7775.639571339577,1075.5100168049048,39855.43848168704,23695.44340006203,42245.48037792373,7561.056327903135,43467.038928948656,5523.674741,12114.568322517427,47531.42419294076,17684.369874600172,1946.130147911829,1154.606877433433,31694.40097,2919.01011779994,1452.4438657957426,28252.389557355506,39058.398139997014,8145.624544,9835.572668703602,33750.5912,6178.942960864281,46906.00577015301,5775.439021407166,22920.47586751265,2265.094307033247,9207.988575706942,8802.711120615426,43702.16838837693,15411.67814254324,11995.483860719722,49216.84355926589,27328.95744377733,40229.18539445507,13806.223164148447,8688.457710353954,37525.33719507187,2133.5137706075593,4269.783136844219,1720.633648,12427.5718,31129.646997189684,49221.75863040437,20878.487761212364,856.9736183536261,19402.7286995559,17764.486845839823,5332.941665029215,23655.552555786006,21338.70729397911,41917.15501,4854.886520552176,231904.0517,1245.2119295477823,6743.64946242233,16566.570189456717,4681.966178,33553.486315323324,604.1251994,6445.77637,1512.5761189235523,2524.4433023085867,34658.15947,12373.706285105063,15353.175321500361,7301.417927560955,42645.956,4153.713130784074,3249.3176275477176,55586.21096554174,66682.61047492163,16991.99663,36924.884212095305,27219.16357751502,3464.945653897431,17680.149250948427,12875.06489453944,4549.832452331245,13775.75151,6161.719724613398,28448.017694367416,28712.131242708405,874.398933,27427.532524844064,4746.596665,34743.64704,62242.69366,42999.36469,18438.67626150307,23890.827435426116,23712.902038986067,3782.8315183966115,2382.9790800689825,66720.8315469893,4354.856730605033,1674.7718635937563,8514.905653878326,797.5475173317834,2912.9349763245373,19452.540577089032,28883.781425252633,50477.34517701014,20697.90925,6683.439844603692,912.1380152921824,11905.64091177197,3285.2434637720044,10653.253263980085,33826.86046611126,9692.670946338334,14524.09900635953,6068.894424,25045.15,2171.5910364072965,14715.953572239925,19131.411867356972,50887.09115357137,15305.90423970193,15792.624326218478,11815.78692,7599.821318571118,11384.566056743693,10491.907761187984,6805.112272992896,11537.321268272386
3,32800.60772,3943.180641,6647.03191,27928.84188,34449.8061,25410.54042080071,16509.02885,74627.0346975968,71114.24494979427,2172.8424766264134,3206.479932849358,23876.5323091884,48070.450699948495,44802.43236031718,24661.365949015464,16901.456624793558,124109.2678,18075.254584728696,21582.625975169558,23263.660639826805,56751.43801340462,21968.599657081766,32516.89554591817,2351.5471705069403,3912.7840857717347,3299.379667636718,8287.42990067835,14770.899813329148,2101.9614644990866,8453.189059041446,18764.070866874372,25752.291224627726,43314.42375524025,39299.382993830724,2821.420016374823,10975.90046,41866.0441154517,18837.355516805626,10465.478764478028,13820.578375884767,10705.291811761732,2489.628169622414,52798.8228701886,29138.534920256625,50638.665384045664,13235.316231219078,58732.500515254746,9511.596333,14300.344491960264,65488.58918655687,34083.6645796536,2833.4971245753964,1788.4423635603653,37149.32494,4396.234519236767,2167.0422227845634,29947.12464947382,52483.51235362226,11004.43837,13447.599830198698,58117.46973,8227.167704941094,52560.169808220184,8169.435708359613,27991.82128716875,3778.040972402756,16321.4843599132,16664.128273690374,54780.89361138449,17906.7523361022,22778.653808504143,62301.993693100034,26978.630870977337,58272.40598199619,22296.735703862352,13860.283285439813,41747.09682217613,3998.4736229197388,8409.966821261443,2700.234273,13999.13013,32335.78832891581,40376.302569460924,24183.69620815649,1675.027267143697,18096.852364435563,21372.338528116266,5932.535112085891,29802.762434731303,28770.75602658449,45046.41533,6446.344517878521,271817.0624,1907.3042917172036,8302.715652970253,22232.886925576375,8062.200332,47672.27715251929,1029.265464,9140.74515,2317.8384377872317,3666.095333254031,40623.17596,13236.801739758032,19377.47007387512,10997.874898154865,49985.75231,6245.764792670739,4741.11316300913,67459.59553780171,81279.38245358059,29259.69042,43937.05412012789,29338.696295670576,4873.550052243958,21096.509593835995,17013.79362055207,6697.343329202508,23721.41621,10676.174095269946,36276.58690017826,32496.41868353306,1516.580802,40159.37816959216,7951.70063,59827.48103,70361.51871,74043.57039,26439.30128556454,29163.011140641353,23969.959885713994,5752.616771488278,3517.2807342698093,72846.23238710826,7398.617162485444,2517.2041945255264,10954.507276414855,1425.1454367393924,3629.3661653737513,26403.46610837127,29358.29776614944,67751.79615260831,32769.99649,9539.662131371062,1057.694674771859,15865.07041787296,7596.330263843897,13927.07750209688,25277.534790377293,11837.660372145318,19280.00814827767,10450.44769,30414.08464,2831.3187392992004,26618.95247786594,25194.822335699486,58819.17697890144,20448.016987319745,24083.2453457693,13849.40223,14042.257347228575,16510.236704853312,15796.856524579118,19047.749304346034,16573.063416621808
4,38445.92094,4891.646989,9244.803425,34971.17677,37316.54519,31724.12698127788,19259.21001,87285.98007790401,88885.05728836215,3228.655254279178,4649.142695583504,27872.38880178321,56994.876458041676,53986.51471044518,31219.090329035553,21058.226730426806,152879.7103,23388.749321215182,25850.993077509687,23256.7973102676,66458.0150212945,27557.362169734963,41596.04368775314,3731.4961163279027,5953.605824742452,6751.779916162433,12143.54144049996,18958.35895264576,3350.0551603443205,10589.193672181826,22140.994470500013,31181.989850825474,52222.211598877104,44044.28559279263,3815.2474051023382,16593.02854,47156.09827877697,23572.82658347349,14827.4590236797,18184.172348958327,14947.948108065433,4271.227680876311,65587.19293108076,33183.50196578474,59095.47778676471,18575.913682333514,74028.69497499864,15622.28901,18120.088140054322,83650.8268255204,36982.406124862035,4494.608901118114,3058.3002361793356,43543.09596,6253.931444722765,3318.5057905639364,35287.349930864315,67874.6832717582,17040.83244,17534.88605342722,95454.84024,11602.324830377067,62176.616495072856,11170.200758522193,32774.11986374647,6097.3037744965195,23230.896779819846,23473.44643632699,64827.79813066059,21798.28321220628,28836.37461164938,76505.86911951995,29875.521144398368,75189.99417054716,30034.15431519343,18541.137345228002,47604.20990094711,6816.363678341079,13318.016166309786,4196.626443,16222.19657,35785.479228631295,40046.29283431972,28652.113192376633,2850.9964203914055,21322.614199501964,26137.96155765159,7950.1692089073385,32972.68767897439,33023.31197315214,49912.46912,8927.075839125384,318599.5023,2785.887611077631,10646.752785351886,28974.96032027252,13241.73348,61299.77256957857,1723.890889,12508.06367,3439.248488883764,5297.699512131163,47614.83156,15840.648155575189,24826.086276543738,15906.986898455365,58588.8011,9254.746201746197,6979.2427476806815,79583.05591420321,94266.12532427233,48057.47888,51259.64567630228,30578.346549615402,7415.012351815088,24798.472689856964,21123.815394598194,9931.714388900926,38961.15928,14697.793580522643,41396.212862548535,36876.46131421675,2564.610147,56594.086585552475,12700.46218,98263.44247,78621.53627,121612.61,32402.768636202865,33185.3094719583,27612.875151221073,8066.661240865523,5036.864330205097,80327.87155055701,10415.918233103843,3640.6753206332673,14860.19819736872,2342.4323196524815,4662.715678339033,33149.55599227859,32896.595375590274,82648.5168942934,52897.00604,12731.986994023304,1493.5636420275398,21002.766393197602,13159.708436723715,18276.803996934028,26192.17073416517,16132.45309608786,24119.411714115697,17164.30222,37031.00283,3763.833473732023,34007.08834333754,29959.32599846566,67460.19741803952,24727.998571604134,29938.311186794177,16233.02312,18927.39672340121,21555.17901900829,21686.728035096596,29267.9249351623,23218.616343779802
5,45062.84914,5707.265517,12584.06961,44605.39167,41046.36813,38453.12763077545,23007.02494,97507.61694091071,103375.01044311447,4941.899711365511,6823.523668944243,31519.16505564148,66646.9564400038,63398.53655955078,36998.39640143916,25453.100184716608,189895.7966,30343.002696661148,31956.89170514542,27961.036531052127,74842.50327299382,32826.80804416059,49093.5928679664,6092.61377930875,8794.43184474953,10445.867933982101,15903.937514925852,25233.37945515513,5522.696872080944,13897.39872045708,26914.20705880464,36271.71467641158,59828.20083983022,50604.58216983492,5448.316569065095,28084.05199,53495.362401564125,28816.15805363479,20290.06878006471,23738.078051714245,20042.478994373658,6355.062489493815,77296.84287970004,36441.64892527537,67118.70548231198,23211.556020329528,87806.37908466045,24468.32944,22837.20970563039,99539.65547662873,38963.086433690805,7192.224651530232,5206.75111752541,51037.29905,8899.135959093424,5101.689937763639,42940.42414578682,82340.41063254973,30067.33025,22285.762684405716,149505.6504,15856.174768839657,72495.1604672263,14887.35410861461,37157.597030281766,9254.240525076577,31135.13746606044,29315.636260594165,73206.80817893645,27542.621475805165,32858.4916622062,90870.36624788375,33546.28769416858,88899.29809946899,35065.873294752455,22598.70064174408,54149.47145985491,10428.37958902252,18152.979244860995,6377.214496,19307.6238,40250.78938213047,45910.96020062247,33970.57244268659,4696.844495176976,27305.142028061662,33377.02259317736,11699.264376581617,35329.67921179126,36062.215755984704,55987.65362,12771.912921718826,373433.6687,4089.1069583909666,14133.645011349308,35948.49039421103,20739.79665,72628.59641769703,2813.83368,16478.82074,5064.44670852794,7884.653450178315,55809.82114,20628.483009011252,30088.505887561896,21397.694821988844,68672.52079,13483.12880210895,10025.217148658698,91731.75889677473,105674.63734353246,75269.77801,58555.84699787367,34338.06795605453,11298.648691625558,29921.78832299594,25593.75301594422,13657.39553441689,61022.71443,18602.002169050633,46336.172631589114,41702.21571325663,4187.491085,71841.77736181425,19056.38079,153904.6091,88175.3379,190475.1222,37112.285019576426,36999.85180691939,32083.596932937984,10574.912225615362,7266.271511949903,90435.64307078229,14064.371148029015,5304.773742200009,20703.98384496251,3781.276429644046,6357.981432113512,39963.82667561093,37301.15101976761,94182.44256621446,88002.51878,16284.056754240877,2393.9052357018622,29347.221066445003,19270.30599368131,23014.709001899482,30534.425764020707,22848.05349462431,29839.757030258334,26883.49968,45142.12328,5355.325713069984,37808.228779208956,34962.62708676869,76496.81276376765,30376.333115418962,35380.35489472008,19026.88904,23360.896577874966,26847.105928845896,28498.667359027073,33510.59606464298,29928.80925974921
6,52818.61697,6234.292065,16606.04245,58554.83941,45265.15958,45333.839823908485,27884.49135,106740.20107954346,116685.46363448513,7449.625015634534,10057.1608034664,35099.425927588396,76244.32386552937,72901.05066442495,42932.456653025794,30436.09159375581,233580.682,37222.60172889246,38114.38346199436,36353.77223010843,83053.47878663792,37184.63647490817,56167.134596516174,9398.827727372942,12464.851990480089,14636.708866592906,20260.411247245294,31089.54678257915,8535.907813977603,18056.947405388128,33782.55113412489,41678.41003109635,67778.86714961394,58271.5997548743,7881.231419066581,39106.74307,60467.579682924326,33542.14782140588,25704.359667045224,29018.988398631678,25081.769672010832,9256.822436650275,88951.91487081138,41062.53248692833,75127.05770341959,28892.55977279735,100606.45202700258,34826.06233,29159.56509911064,114441.22084571474,44992.89043237203,10749.45938063811,8195.349862683523,59821.32957,12443.671819549409,7928.017245827032,51169.765755411594,95721.089170469,42661.47955,27781.57145073567,212793.1582,20464.737773036784,81806.72024490652,19277.92966664551,42103.99092223098,13872.566525619475,38715.98015948193,34707.0239677844,82082.97355337872,33516.25181276618,37451.604373377435,106131.23835918425,36946.21929328801,100971.9848572653,39500.050144561304,26513.01695130476,61558.398305576215,14450.971475211672,22648.680742771136,8960.892166,23442.10078,45622.516237081196,55377.8706430483,39144.43422401048,7623.342953395822,34665.96484246546,39919.24069988183,16806.958857290905,39196.31482526899,40333.23336885395,62929.6284,18174.656469886053,437705.3447,5994.288812802888,19477.74253215724,42429.10620618641,29519.19756,82162.78922936562,4247.554109,20815.32157,7737.002495041667,11751.232725901807,65415.25052,27124.826943483415,34326.560443715796,26874.140430238644,80491.74966,18271.185272428324,14601.793184596212,103783.26058153603,116638.35022390362,107132.3642,66196.78742654277,40755.19198119745,16280.673444195992,35002.643453943776,29970.50596127411,17257.24457869471,86854.35027,23199.62657438546,51951.91178585546,47654.9031487152,6250.743588,85053.48499294558,27184.37306,219054.2481,97953.31986,271105.4913,42299.704702323375,41813.805045828536,35440.48565747191,14683.113820362523,10251.393936050219,100984.14622218288,18674.739649540435,8092.392917338536,26860.627279803783,5956.508264055489,9038.044302063192,46978.15285968225,42501.98945100576,105174.40024903305,149251.5865,20621.80422778268,3745.311438388087,37419.20299497908,25230.75844146355,27574.86221117655,35004.535196709454,29552.35399306461,38024.18889324326,38263.60265,54659.73546,7723.5730357035945,42244.91877307753,42506.68873276173,85809.98960142172,38252.744232654375,40848.12806570284,22301.60727,30370.189247678492,32332.17059918405,34347.68399970432,37629.30710758934,36022.3742499554
7,58940.53972,6684.520166,20756.71606,73625.59457,51850.74775,53255.95078592743,32418.28863,116507.92285145968,130578.69453552825,10744.360495654966,14668.976329582236,39220.57099294038,85352.8364081137,82993.09750616997,49856.46033280621,36077.84542283329,270674.419,43950.18543568933,44909.45710210351,44617.812555353405,92313.74095513385,41924.42525678265,63004.92607281031,13610.890732656128,17473.407480688722,19428.755997790027,25937.784043058968,35401.79063645438,12165.441976481177,23122.823030736665,39848.21372540813,47869.72607535976,76737.2500486871,66766.48261953573,11287.335816880448,49507.71411,68509.72857573496,37740.29308680132,30385.494925900846,33269.75954540913,29493.58819925681,13056.22861879628,100322.16852949919,47693.82803406591,84224.97398702374,36622.84542498918,113512.2270555225,45003.18807,36100.04449475606,129818.83677972437,53262.34277635036,14721.097267857478,11723.89645887252,66754.8992,16371.610787038682,11906.459947877001,60231.79246624859,108426.86574728222,54502.2861,34097.71176362503,274977.1256,24967.340240303078,90639.45195746387,24989.175032053892,48555.6178623055,19334.912073117084,46297.795810691016,39898.012262887176,91407.39316550232,38693.7357956595,43504.2025538663,122238.70821291482,41554.43741431254,113112.17348440096,45283.593277912754,30378.631475196817,70397.70573376161,18597.435497331604,28141.069086621283,11737.17574,27461.64894,52021.8650886052,65291.52019275286,45495.70922761134,11900.76177996565,41968.13483011672,46714.696574658476,22168.562173728104,45318.58454291753,46545.897060682575,70280.14964,23914.866621613204,488437.4248,8625.621635865711,25546.940355485,49652.81319274379,38145.5126,91772.45255529154,5906.866686,24581.01154,11767.530454449088,16582.35884444449,72997.18155,34789.79208449334,38301.23361831416,31995.98885108321,89821.11688,22701.315984154866,20030.425259071017,116264.16667833248,128975.5401341033,138439.3644,74649.54994068303,48688.598801164786,21698.624815359646,39754.01092864354,33731.84899717852,20739.369111015523,112235.5615,28979.222931324177,59071.78741821802,54593.38190387603,8529.892101,97237.32358040682,37181.78384,283067.8769,112061.0967,350329.9138,48979.63198116532,48500.30389892873,39244.057984648716,20254.79440694373,13875.264321594917,111447.44122210669,24630.53644349633,12094.782857053664,32058.042734101262,9014.723144831125,12758.290305816865,54639.68595764282,49238.279817728406,117502.58986532976,255067.1544,26499.484607352315,5736.444124861366,43928.666186865026,30553.47713576651,31586.0888306252,39853.867808287585,34137.77064810294,46235.97839299658,49445.27148,64970.67917,10752.00789494553,48738.50842460378,50964.40020435638,95830.83514064533,45903.9970080361,47531.14223273404,24886.46703,37265.95061145563,39741.664320054544,39231.45715878633,43854.25088224316,41984.52067303249
8,64169.85944,7182.080367,25717.95469,89022.86843,59804.73586,62196.6246775916,36985.59857,126525.39859718978,145545.2395900805,14964.272934761757,19374.802715958387,44657.07441650238,93956.01465331638,93770.12317342451,57839.7084984502,44464.41610477244,305353.8621,51962.12645556752,53310.066744557145,53073.93105557302,102230.8419954078,48141.94703169416,69723.76064080869,18376.506092584634,23343.94774190292,24592.129595808492,32181.695229563506,39818.439194274935,16452.756184130056,29956.36527224511,46619.733377212026,54743.04332562133,86580.09926098655,76300.4548808614,15543.912408822931,60005.79284,77803.39633236146,43162.301169608196,34454.44325343788,37373.40132471708,33450.77655716725,17498.1825681379,110883.03930133,55671.01500961012,94506.90777214622,44922.44585088671,127005.28398747079,52748.68763,43179.84052044603,146021.20716642088,62854.0427266461,18900.854232746806,15708.489354230675,72677.52414,20343.948413767568,16770.0527044504,70252.98405055584,120870.79248167067,66775.95169,40671.144749172585,322303.444,29633.43787925129,99185.20684486644,31204.328879239845,56408.91118427545,24846.719727682736,55212.8546477884,46158.00929857479,100989.57291307437,44513.421852950225,51775.35262597477,138329.72889179914,48213.51377895707,125230.65465379103,52910.10406874522,34145.490563918625,79904.23888292053,22800.71300251135,35469.96837867912,14265.00606,31644.1792,59849.28510321111,75661.89805078336,53579.348246141264,17360.30423433399,50143.32324338487,54893.98292989325,27071.945491327147,52849.14722513203,54205.03866871114,78885.27284,29045.82886046059,531772.5464,12113.899862376073,30433.459734707823,57980.24778451715,44710.73751,102971.15161228,7493.751238,28365.47961,17057.786739845644,21805.05860331479,79473.63396,45135.53760605952,43886.555673432485,36831.50789793585,97790.22167,26646.075415788884,25150.11729280362,130189.5564631544,142602.48344355947,162266.166,84082.75774654436,57589.619389816944,27115.139021412288,45658.16900406003,37469.33344475831,24411.39127409261,131552.4261,35002.416526731104,67208.44913367619,62893.450606787876,10574.46886,109430.29924374334,48873.00053,331786.6947,130002.4719,410625.202,56785.67599683652,56687.930039775914,45012.187343298465,26241.72857005579,18492.24221686295,122337.47081611543,31291.809716432876,16923.336382604804,36806.030608336594,13214.242688383008,17562.645131423982,62957.169678893275,57402.29270585105,130474.67546345989,396549.3539,32079.715461055825,8697.528616915855,51949.61464347382,35698.60430966828,35697.54653053235,46236.41087598009,37883.80558142942,55332.37693161003,57955.2981,77093.21976,14299.911566859944,56837.658669262426,60140.32705817667,107103.0412433847,54376.14807967266,55604.77898862286,27094.44295,43769.897023400175,49388.33524414378,46231.28158517579,52308.80976680293,49061.58335946569
9,68157.16011,7706.375016,31577.62402,103402.7857,68567.27262,72065.52939955713,41422.17519,137391.77702427134,162491.19867613207,20478.2288193163,23586.44184398326,51327.60551613048,102079.83522141095,105454.58269718185,66858.65172071006,54807.32039237321,335229.2916,61271.15415094922,63184.82935805493,62272.89200860031,113097.53745543314,55647.44825080861,76568.50674685606,23283.596449079032,29004.56549626759,29854.752013133235,37966.076972182156,45947.61719375608,21093.802329247916,35584.563154305695,54970.15908601274,63593.2701112514,97093.43369999777,87601.92771912519,21340.62555601203,69314.47801,88427.50302259812,50260.990329265886,38768.18145341863,43209.080605608106,37341.19215923201,23746.584156580415,122444.88941666609,65301.64409886034,105996.71604316267,55117.59097642507,142616.89877689516,58862.50525,52102.00379008866,164134.18963148072,73799.58819204025,23196.263165482473,20059.184645868514,77193.46268,24211.771058687325,22099.756175562212,81261.71983982764,134686.8803811826,77221.32592,49057.7476407369,359659.9085,34487.85270933609,108738.6818283366,36538.005438320884,65469.2597828747,30075.23620282866,65495.46968811808,53627.713590152365,111655.699862515,51497.45119031109,62007.53011447403,155212.18356346703,56690.98600501382,139570.75819695767,62276.86945609436,38200.551546147304,91149.70173490197,27003.628201285905,45577.26246197148,16689.27594,35684.14571,68759.86609765176,86693.0694899842,62993.13476751043,23548.34609990256,60129.21605950713,64164.878018215626,31635.8856599375,61890.26922494532,63207.508821217045,87674.28742,33544.43924527184,564815.1158,16356.946260703457,34086.7267124911,67511.71146731288,49892.91942,114739.48624303442,9027.857721,32545.44248,23153.121358492826,26979.734631261064,84411.86006,56635.60096466517,51397.4691522082,42549.38799273327,103866.5793,30357.436710235874,29885.140744623593,146404.527995316,158017.1289117661,181073.5675,95024.60915671763,67029.81712765667,32387.5574389507,53075.35099927924,42710.289056541355,28252.607297202914,146799.9627,41420.65143311687,75749.49585119521,72505.46540266823,12473.62391,122185.52641713356,62426.74686,370242.3119,150698.6543,458218.5679,65582.25901905165,65956.83642508367,52494.43053073731,31928.416758389256,23583.409426810573,133799.20338949733,37623.32970138088,22110.18013802703,42705.23909747615,18288.822126511506,23887.353279881678,71830.21144642764,66861.8395344695,145272.75028684942,557872.884,36851.89996088147,12811.027974089875,61886.73746290363,41572.099278341106,41002.9180400592,53848.6615448129,43222.99912889435,65455.2278798566,64672.58603,90658.6666,18408.771106332428,66104.10179040031,70188.87989014095,119821.17755275135,63802.481031200005,64772.06928233695,28778.00111,51585.41077390815,60572.85648631349,56258.045678601804,62645.728121105145,57459.590625341545
10,72392.21833,8424.974466,37562.30765,117494.744,79204.93009,82595.28806972815,46462.17971,149059.8684468942,181898.66860562767,26350.677515398707,27538.958223889018,59131.868798660085,110664.36242523056,117931.36284240389,76813.11711927252,66632.40537323283,366843.3096,71737.77887695126,73976.02132772181,72743.89267033688,124900.87603151429,63796.09695738738,82881.58686406004,28196.90650100635,34398.472292043996,35186.56656657457,44796.16761928978,53486.60207001155,25964.369377567495,40457.755357337446,64270.22515931202,73637.91715196468,108625.80196346843,100366.83641318782,27591.021782934662,79062.3014,100532.70824519392,58733.72252888935,44952.5028690284,51109.21948859043,42532.431512673895,30783.86566891938,136097.0171682584,76431.71760884312,119060.81324555342,67591.5324106438,160019.47482763827,62520.02467,62999.78101663074,184285.0081298663,85595.60924867833,27505.714696395,24609.731814540482,81990.00655,27922.04977021866,27618.19053944297,93446.8117532443,150808.96226982863,88067.71211,59616.20384921851,382007.9736,39860.40165076351,118946.61469034088,42541.21600371102,75787.06997030332,35028.973985460674,76889.64145180413,61709.60825340078,124208.00401822204,59145.102752361054,73837.67919892995,173316.67172560366,66775.14359659012,156688.4695160525,73201.17633277258,44152.3502374114,104778.55140014684,31220.46184273748,57058.0620947046,18781.34121,40268.7442,79103.25719218233,98745.37285746961,73578.68610186857,30024.515114759335,72070.6815159917,74065.70737522244,36154.52492325234,72230.28957484369,73242.28444583422,96014.75068,37980.501820713005,599910.8401,20814.05634566996,37353.10441625021,77954.97759480524,52993.09874,127617.39897930411,10304.3096,37068.10282,29488.811612527905,31991.98059622955,89656.93102,69023.17168192861,60456.11840100671,50070.02521326166,110320.5016,34024.9219801157,34437.8072059139,164124.81568047238,175294.0816935911,192324.874,107065.86568317047,76883.96864800269,37675.60812307065,61433.15012511028,49736.32432528634,32118.521208231647,155921.6219,49930.598198832915,85387.43961734415,83924.82442913689,13987.63209,137056.50746789886,77942.22966,393247.9322,175146.8299,486690.7389,75800.4017513329,76400.75110410701,61567.05852967881,37372.22964807246,28702.605270017575,146150.20500844618,45172.88594553662,27422.056488659742,50700.560346887425,23824.200694437564,32017.445862009623,81096.60496944081,78055.21507890482,161907.5088224428,709111.936,42573.30492248927,17826.554016140883,73229.44757985677,49579.19613425642,48461.91384102098,62647.5691866998,50797.801495218686,76346.20039471918,68691.12446,104773.2573,22792.255642135577,76516.84183378427,81017.57019447387,133726.33600131742,74131.54245644422,74643.60231118383,30566.16995,60429.00127506776,72930.44147996455,68884.44499486173,74657.997249344975,67119.07445672214
