# MERGE population by country and time period (millions),,
2,PRT,10.623191
2,PYF,0.29122704
2,QAT,2.198666
2,REU,0.87461296
2,ROU,20.969678
2,RUS,141.02197
2,SAU,33.535044
2,SDN,54.919306
2,SEN,15.997622
2,SGP,5.596754
2,SLB,0.684041
2,SLE,7.178034
2,SLV,6.61033
2,SOM,12.237223
2,STP,0.199765
2,SUR,0.568758
2,SVN,2.066004
2,SWE,9.923586
2,SYC,0.089841
2,SYR,24.079119
2,TGO,7.342518
2,THA,72.090999
2,TLS,1.24960368
2,TON,0.110881
2,TTO,1.372817
2,TUN,11.51823
2,TUR,80.75289
2,TUV,0.01121328
2,TWN,23.96432961
2,TZA,61.080809
2,UKR,43.04655
2,URY,3.494787
2,USA,337.101833
2,VCT,0.109647
2,VEN,33.339611
2,VNM,96.355053
2,VUT,0.302751
2,WLF,0.01618344
2,WSM,0.191373
2,YEM,32.231514
2,ZAF,52.573259
3,MAR,37.501586
3,ABW,0.119693101
3,AGO,30.801122
3,ALB,3.290159
3,ANT,0.212869
3,ARE,10.488999
3,ARG,46.760789
3,ATG,0.104643
3,AUS,27.771432
3,BEL,11.241701
3,BEN,14.629754
3,BGD,181.863468
3,BGR,6.45505
3,BHR,1.65425
3,BHS,0.414859
3,BIH,3.472592
3,BLZ,0.438824
3,BMU,0.066582
3,BRA,220.491888
3,BRB,0.280693
3,CAN,39.849523
3,CHL,19.53585
3,CHN,1369.020485
3,CIV,29.822792
3,CMR,28.811094
3,COD,105.956285
3,COG,6.169093
3,COL,56.85609
3,COM,1.160261
3,CPV,0.588297
3,CRI,5.693562
3,CUB,10.983124
3,CYP,1.301376
3,DEU,79.469449
3,DJI,1.262971
3,DMA,0.068815
3,DNK,5.885446
3,DOM,12.059752
3,DZA,43.475065
3,ECU,17.893008
3,EGY,106.497969
3,ERI,8.394403
3,ESP,49.998071
3,EST,1.296158
3,FIN,5.619448
3,FJI,0.958253
3,FRA,68.466942
3,FSM,0.11430457
3,GAB,2.145528
3,GBR,69.314279
3,GEO,3.759689
3,GHA,36.5374
3,GIN,15.945604
3,GLP,0.43264
3,GMB,2.817867
3,GNB,2.262638
3,GNQ,1.101505
3,GRC,11.62142
3,GRD,0.107563
3,GTM,22.725553
3,GUY,0.794743
3,GYF,0.2704
3,HKG,8.482956
3,HND,10.656972
3,HRV,4.185278
3,HTI,12.528107
3,IDN,279.658936
3,IND,1523.482335
3,IRL,5.35623
3,IRQ,55.256976
3,ISL,0.389985
3,ISR,9.816146
3,ITA,60.850507
3,JAM,2.842494
3,JOR,8.414929
3,JPN,120.217549
3,KEN,65.928221
3,KHM,17.362741
3,KIR,0.132178
3,KOR,50.335041
3,KWT,4.012089
3,LBN,4.700974
3,LBR,6.532817
3,LBY,7.7829
3,LKA,23.094473
3,LTU,3.067621
3,LVA,2.073405
3,MAC,0.742303
3,MCO,0.032997453
3,MDG,35.333076
3,MDV,0.383231
3,MEX,135.398031
3,MHL,0.076775213
3,MLT,0.430652
3,MMR,54.3308
3,MNE,0.632543
3,MOZ,35.906545
3,MRT,5.199643
3,MTQ,0.411008
3,MUS,1.394492
3,MYS,37.265632
3,NAM,3.042334
3,NCL,0.289695744
3,NGA,257.81481
3,NIC,7.239865
3,NLD,17.31084
3,NOR,5.574094
3,NRU,0.010960934
3,NZL,5.210754
3,OMN,3.602727
3,PAK,234.432014
3,PAN,4.50154
3,PER,35.491535
3,PHL,126.320712
3,PLW,0.021632
3,PNG,10.184988
3,POL,37.834926
3,PRI,3.753534
3,PRK,26.180166
3,PRT,10.309201
3,PYF,0.302876122
3,QAT,2.370905
3,REU,0.909597478
3,ROU,20.29063
3,RUS,136.429151
3,SAU,38.481078
3,SDN,66.856417
3,SEN,19.963185
3,SGP,5.978458
3,SLB,0.841161
3,SLE,8.531598
3,SLV,7.092623
3,SOM,16.359849
3,STP,0.23463
3,SUR,0.601679
3,SVN,2.059279
3,SWE,10.379451
3,SYC,0.092431
3,SYR,27.859412
3,TGO,8.684298
3,THA,73.321394
3,TLS,1.299587827
3,TON,0.12054
3,TTO,1.354311
3,TUN,12.212398
3,TUR,86.665132
3,TUV,0.011661811
3,TWN,24.05558311
3,TZA,81.852016
3,UKR,40.515498
3,URY,3.601297
3,USA,361.679889
3,VCT,0.110781
3,VEN,37.040292
3,VNM,101.483205
3,VUT,0.3714
3,WLF,0.016830778
3,WSM,0.200406
3,YEM,41.341581
3,ZAF,54.711498
4,MAR,38.80575
4,ABW,0.124480825
4,AGO,36.75289
4,ALB,3.17921
4,ANT,0.207232
4,ARE,11.517642
4,ARG,49.018513
4,ATG,0.109344
4,AUS,29.768492
4,BEL,11.435559
4,BEN,18.090839
4,BGD,190.933715
4,BGR,5.935025
4,BHR,1.75788
4,BHS,0.434412
4,BIH,3.237388
4,BLZ,0.489917
4,BMU,0.065889
4,BRA,224.431018
4,BRB,0.275311
4,CAN,41.881923
4,CHL,20.023644
4,CHN,1337.406417
4,CIV,35.301261
4,CMR,33.693886
4,COD,127.440681
4,COG,7.46227
4,COL,60.058209
4,COM,1.425967
4,CPV,0.61814
4,CRI,5.928596
4,CUB,10.555973
4,CYP,1.34399
4,DEU,77.304593
4,DJI,1.447373
4,DMA,0.06738
4,DNK,5.938192
4,DOM,12.67864
4,DZA,45.490264
4,ECU,18.973267
4,EGY,116.232003
4,ERI,10.032701
4,ESP,50.937767
4,EST,1.25788
4,FIN,5.619135
4,FJI,0.991666
4,FRA,70.680517
4,FSM,0.118876752
4,GAB,2.467631
4,GBR,71.525039
4,GEO,3.45628
4,GHA,42.940982
4,GIN,19.414264
4,GLP,0.4499456
4,GMB,3.427274
4,GNB,2.705848
4,GNQ,1.298391
4,GRC,11.660985
4,GRD,0.102819
4,GTM,27.192297
4,GUY,0.790578
4,GYF,0.281216
4,HKG,8.947243
4,HND,11.933636
4,HRV,4.024073
4,HTI,13.503872
4,IDN,290.22305
4,IND,1627.029386
4,IRL,5.707234
4,IRQ,68.950081
4,ISL,0.41385
4,ISR,10.955079
4,ITA,60.18236
4,JAM,2.750629
4,JOR,9.289244
4,JPN,114.340034
4,KEN,80.975369
4,KHM,18.361038
4,KIR,0.145273
4,KOR,49.353734
4,KWT,4.633113
4,LBN,4.749348
4,LBR,8.064668
4,LBY,8.359938
4,LKA,23.432924
4,LTU,2.930591
4,LVA,1.976504
4,MAC,0.79685
4,MCO,0.034317351
4,MDG,44.132032
4,MDV,0.398413
4,MEX,141.523297
4,MHL,0.079846221
4,MLT,0.424299
4,MMR,55.410022
4,MNE,0.621232
4,MOZ,43.020685
4,MRT,6.146278
4,MTQ,0.42744832
4,MUS,1.394919
4,MYS,40.799652
4,NAM,3.353627
4,NCL,0.301283574
4,NGA,320.341187
4,NIC,7.661275
4,NLD,17.344211
4,NOR,5.841453
4,NRU,0.011399372
4,NZL,5.483441
4,OMN,3.749317
4,PAK,257.777902
4,PAN,4.869788
4,PER,37.668225
4,PHL,141.675245
4,PLW,0.02249728
4,PNG,11.918525
4,POL,36.372464
4,PRI,3.726037
4,PRK,26.444855
4,PRT,9.917503
4,PYF,0.314991166
4,QAT,2.523783
4,REU,0.945981378
4,ROU,19.458138
4,RUS,131.279651
4,SAU,42.18332
4,SDN,79.055628
4,SEN,24.268608
4,SGP,6.144768
4,SLB,1.004916
4,SLE,9.872389
4,SLV,7.438052
4,SOM,21.668851
4,STP,0.268618
4,SUR,0.616608
4,SVN,2.028944
4,SWE,10.65622
4,SYC,0.093273
4,SYR,30.921425
4,TGO,9.969991
4,THA,72.994033
4,TLS,1.35157134
4,TON,0.131031
4,TTO,1.329033
4,TUN,12.532759
4,TUR,90.30157
4,TUV,0.012128284
4,TWN,23.50008022
4,TZA,107.737069
4,UKR,38.10035
4,URY,3.659035
4,USA,383.460475
4,VCT,0.11262
4,VEN,39.896133
4,VNM,104.047161
4,VUT,0.442419
4,WLF,0.017504009
4,WSM,0.212688
4,YEM,51.256063
4,ZAF,56.040215
5,MAR,39.199971
5,ABW,0.129460058
5,AGO,42.334143
5,ALB,2.989747
5,ANT,0.198053
5,ARE,12.152082
5,ARG,50.559806
5,ATG,0.111577
5,AUS,31.385363
5,BEL,11.587473
5,BEN,21.734471
5,BGD,194.352619
5,BGR,5.459131
5,BHR,1.801018
5,BHS,0.445096
5,BIH,2.952349
5,BLZ,0.529221
5,BMU,0.064662
5,BRA,222.843309
5,BRB,0.264477
5,CAN,43.641505
5,CHL,20.058849
5,CHN,1273.231328
5,CIV,40.673593
5,CMR,38.472407
5,COD,148.522753
5,COG,8.801176
5,COL,61.764353
5,COM,1.70013
5,CPV,0.632094
5,CRI,6.001065
5,CUB,9.898393
5,CYP,1.347448
5,DEU,74.781359
5,DJI,1.619732
5,DMA,0.064847
5,DNK,5.919903
5,DOM,12.942018
5,DZA,46.52156
5,ECU,19.54939
5,EGY,123.451644
5,ERI,11.567912
5,ESP,51.353635
5,EST,1.232821
5,FIN,5.610851
5,FJI,1.017284
5,FRA,72.44216
5,FSM,0.123631822
5,GAB,2.783767
5,GBR,72.817388
5,GEO,3.185945
5,GHA,49.10674
5,GIN,23.006011
5,GLP,0.467943424
5,GMB,4.036275
5,GNB,3.185172
5,GNQ,1.492645
5,GRC,11.646763
5,GRD,0.094921
5,GTM,31.594785
5,GUY,0.766143
5,GYF,0.29246464
5,HKG,9.305325
5,HND,12.938753
5,HRV,3.858902
5,HTI,14.178411
5,IDN,293.455578
5,IND,1692.007631
5,IRL,6.037716
5,IRQ,83.357221
5,ISL,0.431005
5,ISR,12.029449
5,ITA,59.158108
5,JAM,2.569228
5,JOR,9.881728
5,JPN,108.548677
5,KEN,96.887193
5,KHM,18.964892
5,KIR,0.155721
5,KOR,47.049782
5,KWT,5.163994
5,LBN,4.677987
5,LBR,9.660352
5,LBY,8.773331
5,LKA,23.192808
5,LTU,2.812659
5,LVA,1.902467
5,MAC,0.82443
5,MCO,0.035690045
5,MDG,53.561173
5,MDV,0.405237
5,MEX,143.924837
5,MHL,0.08304007
5,MLT,0.415034
5,MMR,55.295866
5,MNE,0.60361
5,MOZ,50.191707
5,MRT,7.0847
5,MTQ,0.444546253
5,MUS,1.366915
5,MYS,43.454751
5,NAM,3.599432
5,NCL,0.313334917
5,NGA,389.614656
5,NIC,7.845543
