fixed,slron,rcp85,50,ref,fullRetreat,2,wetland,0.086259236
fixed,slron,rcp85,50,ref,fullRetreat,2,inundation,2.147768035
fixed,slron,rcp85,50,ref,fullRetreat,2,relocation,0.037007315
fixed,slron,rcp85,50,ref,fullRetreat,2,storms,0.03673877
fixed,slron,rcp85,50,ref,fullRetreat,2,stormCapital,0.020174188
fixed,slron,rcp85,50,ref,fullRetreat,2,stormPopulation,0.016564581
fixed,slron,rcp85,50,ref,fullRetreat,2,total,2.307773355
fixed,slron,rcp85,50,ref,fullRetreat,3,wetland,0.212755373
fixed,slron,rcp85,50,ref,fullRetreat,3,inundation,2.147768035
fixed,slron,rcp85,50,ref,fullRetreat,3,relocation,0.037007315
fixed,slron,rcp85,50,ref,fullRetreat,3,storms,0.058023594
fixed,slron,rcp85,50,ref,fullRetreat,3,stormCapital,0.031794479
fixed,slron,rcp85,50,ref,fullRetreat,3,stormPopulation,0.026229114
fixed,slron,rcp85,50,ref,fullRetreat,3,total,2.455554316
fixed,slron,rcp85,50,ref,fullRetreat,4,wetland,0.488697434
fixed,slron,rcp85,50,ref,fullRetreat,4,inundation,2.147768035
fixed,slron,rcp85,50,ref,fullRetreat,4,relocation,0.037007315
fixed,slron,rcp85,50,ref,fullRetreat,4,storms,0.118678141
fixed,slron,rcp85,50,ref,fullRetreat,4,stormCapital,0.064835748
fixed,slron,rcp85,50,ref,fullRetreat,4,stormPopulation,0.053842393
fixed,slron,rcp85,50,ref,fullRetreat,4,total,2.792150924
fixed,slron,rcp85,50,ref,fullRetreat,5,wetland,0.793157257
fixed,slron,rcp85,50,ref,fullRetreat,5,inundation,7.628451507
fixed,slron,rcp85,50,ref,fullRetreat,5,relocation,0.096727852
fixed,slron,rcp85,50,ref,fullRetreat,5,storms,0.020771556
fixed,slron,rcp85,50,ref,fullRetreat,5,stormCapital,0.011431453
fixed,slron,rcp85,50,ref,fullRetreat,5,stormPopulation,0.009340104
fixed,slron,rcp85,50,ref,fullRetreat,5,total,8.539108173
fixed,slron,rcp85,50,ref,fullRetreat,6,wetland,1.425649986
fixed,slron,rcp85,50,ref,fullRetreat,6,inundation,7.628451507
fixed,slron,rcp85,50,ref,fullRetreat,6,relocation,0.096727852
fixed,slron,rcp85,50,ref,fullRetreat,6,storms,0.023054543
fixed,slron,rcp85,50,ref,fullRetreat,6,stormCapital,0.012631639
fixed,slron,rcp85,50,ref,fullRetreat,6,stormPopulation,0.010422903
fixed,slron,rcp85,50,ref,fullRetreat,6,total,9.173883888
fixed,slron,rcp85,50,ref,fullRetreat,7,wetland,2.161207199
fixed,slron,rcp85,50,ref,fullRetreat,7,inundation,7.628451507
fixed,slron,rcp85,50,ref,fullRetreat,7,relocation,0.096727852
fixed,slron,rcp85,50,ref,fullRetreat,7,storms,0.031007836
fixed,slron,rcp85,50,ref,fullRetreat,7,stormCapital,0.016942223
fixed,slron,rcp85,50,ref,fullRetreat,7,stormPopulation,0.014065613
fixed,slron,rcp85,50,ref,fullRetreat,7,total,9.917394395
fixed,slron,rcp85,50,ref,fullRetreat,8,wetland,2.571905606
fixed,slron,rcp85,50,ref,fullRetreat,8,inundation,7.628451507
fixed,slron,rcp85,50,ref,fullRetreat,8,relocation,0.096727852
fixed,slron,rcp85,50,ref,fullRetreat,8,storms,0.057015362
fixed,slron,rcp85,50,ref,fullRetreat,8,stormCapital,0.031039349
fixed,slron,rcp85,50,ref,fullRetreat,8,stormPopulation,0.025976013
fixed,slron,rcp85,50,ref,fullRetreat,8,total,10.35410033
fixed,slron,rcp85,50,ref,fullRetreat,9,wetland,2.340081401
fixed,slron,rcp85,50,ref,fullRetreat,9,inundation,7.628451507
fixed,slron,rcp85,50,ref,fullRetreat,9,relocation,0.096727852
fixed,slron,rcp85,50,ref,fullRetreat,9,storms,0.148000095
fixed,slron,rcp85,50,ref,fullRetreat,9,stormCapital,0.080252127
fixed,slron,rcp85,50,ref,fullRetreat,9,stormPopulation,0.067747968
fixed,slron,rcp85,50,ref,fullRetreat,9,total,10.21326086
fixed,slron,rcp85,50,ref,fullRetreat,10,wetland,2.575234065
fixed,slron,rcp85,50,ref,fullRetreat,10,inundation,13.79213546
fixed,slron,rcp85,50,ref,fullRetreat,10,relocation,0.107222465
fixed,slron,rcp85,50,ref,fullRetreat,10,storms,0.020475629
fixed,slron,rcp85,50,ref,fullRetreat,10,stormCapital,0.011219887
fixed,slron,rcp85,50,ref,fullRetreat,10,stormPopulation,0.009255742
fixed,slron,rcp85,50,ref,fullRetreat,10,total,16.49506761
fixed,slron,rcp85,50,ref,fullProtect,1,wetland,49.54269482
fixed,slron,rcp85,50,ref,fullProtect,1,protection,51.35212174
fixed,slron,rcp85,50,ref,fullProtect,1,storms,0.180747773
fixed,slron,rcp85,50,ref,fullProtect,1,stormCapital,0.098291993
fixed,slron,rcp85,50,ref,fullProtect,1,stormPopulation,0.082455779
fixed,slron,rcp85,50,ref,fullProtect,1,total,101.0755643
fixed,slron,rcp85,50,ref,fullProtect,2,wetland,55.90927174
fixed,slron,rcp85,50,ref,fullProtect,2,protection,51.35212174
fixed,slron,rcp85,50,ref,fullProtect,2,storms,0.174502806
fixed,slron,rcp85,50,ref,fullProtect,2,stormCapital,0.092772186
fixed,slron,rcp85,50,ref,fullProtect,2,stormPopulation,0.08173062
fixed,slron,rcp85,50,ref,fullProtect,2,total,107.4358963
fixed,slron,rcp85,50,ref,fullProtect,3,wetland,62.54775048
fixed,slron,rcp85,50,ref,fullProtect,3,protection,51.35212174
fixed,slron,rcp85,50,ref,fullProtect,3,storms,0.247595745
fixed,slron,rcp85,50,ref,fullProtect,3,stormCapital,0.128711029
fixed,slron,rcp85,50,ref,fullProtect,3,stormPopulation,0.118884716
fixed,slron,rcp85,50,ref,fullProtect,3,total,114.147468
fixed,slron,rcp85,50,ref,fullProtect,4,wetland,69.33011716
fixed,slron,rcp85,50,ref,fullProtect,4,protection,51.35212174
fixed,slron,rcp85,50,ref,fullProtect,4,storms,0.473517664
fixed,slron,rcp85,50,ref,fullProtect,4,stormCapital,0.241845197
fixed,slron,rcp85,50,ref,fullProtect,4,stormPopulation,0.231672468
fixed,slron,rcp85,50,ref,fullProtect,4,total,121.1557566
fixed,slron,rcp85,50,ref,fullProtect,5,wetland,74.69172187
fixed,slron,rcp85,50,ref,fullProtect,5,protection,66.18093853
fixed,slron,rcp85,50,ref,fullProtect,5,storms,0.128585905
fixed,slron,rcp85,50,ref,fullProtect,5,stormCapital,0.067502356
fixed,slron,rcp85,50,ref,fullProtect,5,stormPopulation,0.06108355
fixed,slron,rcp85,50,ref,fullProtect,5,total,141.0012463
fixed,slron,rcp85,50,ref,fullProtect,6,wetland,79.64958339
fixed,slron,rcp85,50,ref,fullProtect,6,protection,66.18093853
fixed,slron,rcp85,50,ref,fullProtect,6,storms,0.168990307
fixed,slron,rcp85,50,ref,fullProtect,6,stormCapital,0.087833262
fixed,slron,rcp85,50,ref,fullProtect,6,stormPopulation,0.081157045
fixed,slron,rcp85,50,ref,fullProtect,6,total,145.9995122
fixed,slron,rcp85,50,ref,fullProtect,7,wetland,84.51419344
fixed,slron,rcp85,50,ref,fullProtect,7,protection,66.18093853
fixed,slron,rcp85,50,ref,fullProtect,7,storms,0.257174568
fixed,slron,rcp85,50,ref,fullProtect,7,stormCapital,0.131710826
fixed,slron,rcp85,50,ref,fullProtect,7,stormPopulation,0.125463742
fixed,slron,rcp85,50,ref,fullProtect,7,total,150.9523065
fixed,slron,rcp85,50,ref,fullProtect,8,wetland,89.27221333
fixed,slron,rcp85,50,ref,fullProtect,8,protection,66.18093853
fixed,slron,rcp85,50,ref,fullProtect,8,storms,0.484889235
fixed,slron,rcp85,50,ref,fullProtect,8,stormCapital,0.24357777
fixed,slron,rcp85,50,ref,fullProtect,8,stormPopulation,0.241311466
fixed,slron,rcp85,50,ref,fullProtect,8,total,155.9380411
fixed,slron,rcp85,50,ref,fullProtect,9,wetland,93.9100854
fixed,slron,rcp85,50,ref,fullProtect,9,protection,66.18093853
fixed,slron,rcp85,50,ref,fullProtect,9,storms,1.112899778
fixed,slron,rcp85,50,ref,fullProtect,9,stormCapital,0.558578054
fixed,slron,rcp85,50,ref,fullProtect,9,stormPopulation,0.554321724
fixed,slron,rcp85,50,ref,fullProtect,9,total,161.2039237
fixed,slron,rcp85,50,ref,fullProtect,10,wetland,98.9526146
fixed,slron,rcp85,50,ref,fullProtect,10,protection,85.41686526
fixed,slron,rcp85,50,ref,fullProtect,10,storms,0.207906226
fixed,slron,rcp85,50,ref,fullProtect,10,stormCapital,0.1067934
fixed,slron,rcp85,50,ref,fullProtect,10,stormPopulation,0.101112825
fixed,slron,rcp85,50,ref,fullProtect,10,total,184.5773861
fixed,slron,rcp85,50,ref,optimalfixed,1,wetland,0.029627765
fixed,slron,rcp85,50,ref,optimalfixed,1,inundation,0.6195195
fixed,slron,rcp85,50,ref,optimalfixed,1,relocation,0.037303938
fixed,slron,rcp85,50,ref,optimalfixed,1,protection,0.298157756
fixed,slron,rcp85,50,ref,optimalfixed,1,storms,0.058423462
fixed,slron,rcp85,50,ref,optimalfixed,1,stormCapital,0.032193006
fixed,slron,rcp85,50,ref,optimalfixed,1,stormPopulation,0.026230456
fixed,slron,rcp85,50,ref,optimalfixed,1,total,1.04303242
fixed,slron,rcp85,50,ref,optimalfixed,2,wetland,0.086458197
fixed,slron,rcp85,50,ref,optimalfixed,2,inundation,0.949127659
fixed,slron,rcp85,50,ref,optimalfixed,2,relocation,0.04107664
fixed,slron,rcp85,50,ref,optimalfixed,2,protection,0.298157756
fixed,slron,rcp85,50,ref,optimalfixed,2,storms,0.04545701
fixed,slron,rcp85,50,ref,optimalfixed,2,stormCapital,0.024865723
fixed,slron,rcp85,50,ref,optimalfixed,2,stormPopulation,0.020591287
fixed,slron,rcp85,50,ref,optimalfixed,2,total,1.420277261
fixed,slron,rcp85,50,ref,optimalfixed,3,wetland,0.212952122
fixed,slron,rcp85,50,ref,optimalfixed,3,inundation,1.405357212
fixed,slron,rcp85,50,ref,optimalfixed,3,relocation,0.047687987
fixed,slron,rcp85,50,ref,optimalfixed,3,protection,0.298157756
fixed,slron,rcp85,50,ref,optimalfixed,3,storms,0.063943404
fixed,slron,rcp85,50,ref,optimalfixed,3,stormCapital,0.03497514
fixed,slron,rcp85,50,ref,optimalfixed,3,stormPopulation,0.028968264
fixed,slron,rcp85,50,ref,optimalfixed,3,total,2.02809848
fixed,slron,rcp85,50,ref,optimalfixed,4,wetland,0.488880952
fixed,slron,rcp85,50,ref,optimalfixed,4,inundation,2.029662431
fixed,slron,rcp85,50,ref,optimalfixed,4,relocation,0.057632443
fixed,slron,rcp85,50,ref,optimalfixed,4,protection,0.298157756
fixed,slron,rcp85,50,ref,optimalfixed,4,storms,0.118107104
fixed,slron,rcp85,50,ref,optimalfixed,4,stormCapital,0.064488799
fixed,slron,rcp85,50,ref,optimalfixed,4,stormPopulation,0.053618304
fixed,slron,rcp85,50,ref,optimalfixed,4,total,2.992440686
fixed,slron,rcp85,50,ref,optimalfixed,5,wetland,0.793343754
fixed,slron,rcp85,50,ref,optimalfixed,5,inundation,3.145956121
fixed,slron,rcp85,50,ref,optimalfixed,5,relocation,0.105093612
fixed,slron,rcp85,50,ref,optimalfixed,5,protection,0.537604488
fixed,slron,rcp85,50,ref,optimalfixed,5,storms,0.052925798
fixed,slron,rcp85,50,ref,optimalfixed,5,stormCapital,0.028918447
fixed,slron,rcp85,50,ref,optimalfixed,5,stormPopulation,0.024007351
fixed,slron,rcp85,50,ref,optimalfixed,5,total,4.634923772
fixed,slron,rcp85,50,ref,optimalfixed,6,wetland,1.425829884
fixed,slron,rcp85,50,ref,optimalfixed,6,inundation,3.956944773
fixed,slron,rcp85,50,ref,optimalfixed,6,relocation,0.116620582
fixed,slron,rcp85,50,ref,optimalfixed,6,protection,0.537604488
fixed,slron,rcp85,50,ref,optimalfixed,6,storms,0.060898008
fixed,slron,rcp85,50,ref,optimalfixed,6,stormCapital,0.033296987
fixed,slron,rcp85,50,ref,optimalfixed,6,stormPopulation,0.027601021
fixed,slron,rcp85,50,ref,optimalfixed,6,total,6.097897735
fixed,slron,rcp85,50,ref,optimalfixed,7,wetland,2.161374823
fixed,slron,rcp85,50,ref,optimalfixed,7,inundation,4.882644957
fixed,slron,rcp85,50,ref,optimalfixed,7,relocation,0.126145003
fixed,slron,rcp85,50,ref,optimalfixed,7,protection,0.537604488
fixed,slron,rcp85,50,ref,optimalfixed,7,storms,0.071585374
fixed,slron,rcp85,50,ref,optimalfixed,7,stormCapital,0.039159378
fixed,slron,rcp85,50,ref,optimalfixed,7,stormPopulation,0.032425996
fixed,slron,rcp85,50,ref,optimalfixed,7,total,7.779354644
fixed,slron,rcp85,50,ref,optimalfixed,8,wetland,2.57207285
fixed,slron,rcp85,50,ref,optimalfixed,8,inundation,5.817994636
fixed,slron,rcp85,50,ref,optimalfixed,8,relocation,0.128068637
fixed,slron,rcp85,50,ref,optimalfixed,8,protection,0.537604488
fixed,slron,rcp85,50,ref,optimalfixed,8,storms,0.093617731
fixed,slron,rcp85,50,ref,optimalfixed,8,stormCapital,0.051118517
fixed,slron,rcp85,50,ref,optimalfixed,8,stormPopulation,0.042499214
fixed,slron,rcp85,50,ref,optimalfixed,8,total,9.149358341
fixed,slron,rcp85,50,ref,optimalfixed,9,wetland,2.340281385
fixed,slron,rcp85,50,ref,optimalfixed,9,inundation,6.543874514
fixed,slron,rcp85,50,ref,optimalfixed,9,relocation,0.108960731
fixed,slron,rcp85,50,ref,optimalfixed,9,protection,0.537604488
fixed,slron,rcp85,50,ref,optimalfixed,9,storms,0.173593346
fixed,slron,rcp85,50,ref,optimalfixed,9,stormCapital,0.094365282
fixed,slron,rcp85,50,ref,optimalfixed,9,stormPopulation,0.079228063
fixed,slron,rcp85,50,ref,optimalfixed,9,total,9.704314463
fixed,slron,rcp85,50,ref,optimalfixed,10,wetland,2.575444631
fixed,slron,rcp85,50,ref,optimalfixed,10,inundation,7.849785486
fixed,slron,rcp85,50,ref,optimalfixed,10,relocation,0.114704757
fixed,slron,rcp85,50,ref,optimalfixed,10,protection,0.81260485
fixed,slron,rcp85,50,ref,optimalfixed,10,storms,0.079675764
fixed,slron,rcp85,50,ref,optimalfixed,10,stormCapital,0.043682872
fixed,slron,rcp85,50,ref,optimalfixed,10,stormPopulation,0.035992892
fixed,slron,rcp85,50,ref,optimalfixed,10,total,11.43221549
