variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,BRN,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PSE,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF
11,76928.62923,9215.157402,41512.77003,129851.7741,87534.9853,36299.9942,51348.64981,107430.0102,108120.7578,6727.340155,16122.37032,43938.08227,56241.53012,84051.71501,49898.43003,25339.34789,401638.1489,84459.16119,84806.85028,197477.6486,99272.40344,56865.05202,60737.77522,15781.82418,17293.40485,2169.03287,26240.25917,35178.07385,6358.389434,130053.9274,55077.73784,103201.5652,88566.78569,131039.6375,23331.39463,87377.35622,147024.572,43118.60893,30419.26358,26828.98201,14029.32569,3357.22448,97926.05132,66799.02479,121525.8228,92719.86549,87021.72044,66437.80102,127037.2569,110159.9073,37993.18794,17379.58015,4254.34505,87127.85655,6649.061725,5593.175182,279153.4721,78282.12211,97329.87424,7638.333811,405946.2528,26134.227,85605.46588,9331.72142,104370.0686,3425.672396,31058.93134,30914.34878,97118.43699,39598.91421,2601.5984,108000.5628,52446.5114,97758.90688,56989.8139,25595.07735,145386.3427,6948.546984,15661.14229,20756.59211,44503.84499,115182.7395,57981.33238,119047.6445,2150.050797,69686.28486,69380.50647,51283.71532,61482.13551,51793.96166,105200.8824,32662.88309,637503.8595,2906.646131,147239.1849,60636.88526,56313.87652,92797.23527,11388.0233,40966.58922,5754.676768,10374.41922,95275.22382,352839.8259,49730.45483,119250.6906,117233.6635,2055.882985,8561.96524,135533.4599,142243.1575,204376.7862,80545.31867,72940.227,15907.17556,49639.64342,34886.94476,22611.89161,165692.3481,10660.53971,58798.61174,157131.7334,15458.7242,100728.243,77942.22966,417890.556,193567.1828,517188.8949,41604.49947,36902.60258,88173.15878,14543.7236,11238.47488,127280.3136,10156.22942,5534.774133,30209.57108,1457.800729,18456.29821,50830.57454,116451.9104,114295.2581,783689.8893,16031.77267,9084.261251,49080.69559,105648.4502,43137.21447,90354.78598,52712.2671,72379.67623,72995.60873,115792.357,2703.153115,22099.31752,49063.63982,115060.1136,66999.14436,44221.93013,32481.57895,27571.58673,19857.41239,39547.97851,2844.050463,65147.50558
12,81749.31133,10079.45202,45878.70617,143508.4044,96741.12007,40117.69792,56749.03445,116681.5915,117565.9039,7018.324334,17817.97481,48559.09073,62156.50348,92579.14803,55146.29373,28004.31037,439733.2552,93341.80871,93726.06458,215035.2761,108840.2183,62845.60175,67125.6228,17008.34313,18553.49117,2335.218672,27485.25033,38877.78418,6544.084446,143731.8184,60870.31409,114055.3685,97881.43585,144313.2598,25735.28875,96566.91299,161257.8641,47653.43262,33618.48546,29650.61068,15504.80275,3650.242446,108225.024,73824.33955,132917.3976,102471.2989,94495.1466,70601.08226,136272.6148,120789.6207,41988.96639,18766.19614,4483.649635,92587.66655,7083.403748,5726.227691,301136.0018,86515.12476,107566.1465,8172.71023,431384.6085,28882.78765,92322.5366,10313.14713,115346.7645,3785.953507,34325.42766,34165.63923,104660.6346,43763.56837,2693.575465,117244.6059,56620.44058,107150.7586,62983.48495,28286.93513,160676.7578,7273.4142,17308.23901,22939.58196,49184.35523,127296.6139,62951.59673,131567.9946,2230.946386,77015.25542,76677.31804,56677.27074,67948.26815,57241.18016,115265.8897,36098.06849,677452.6208,3010.291988,162724.4652,67014.12215,59842.74867,101213.6064,12585.71217,45275.08302,6075.756269,11025.53589,101245.5833,389948.3143,54960.65242,131792.3952,124580.0341,2093.53161,9462.434985,148480.693,154009.1293,217183.9235,87454.57722,80611.41764,17580.14782,54860.2903,38556.03676,24990.00501,176075.3504,11558.63207,64982.51572,173657.4221,17084.53242,111321.9248,77942.22966,444077.3937,213924.8211,549598.1979,45980.08287,40783.68318,97446.41084,15662.63063,11913.51506,140666.501,10950.32848,6040.844921,33386.7394,1404.02859,20397.36403,56176.47273,128699.2647,124536.6555,866111.2745,17717.84892,10002.2644,54242.55741,112268.8411,45775.68912,99857.48177,58256.06462,79991.91323,77569.83069,127970.3454,2665.228614,24423.52304,54223.70786,124285.1473,74045.50588,48872.79112,34517.0158,30471.31582,21144.48192,41754.96945,2991.153325,71999.12855
13,86872.07833,11024.80931,50703.81181,158601.3151,106915.4725,44336.91304,62717.38251,126729.8939,127836.1532,7321.894734,19691.90758,53666.09488,68693.56001,101971.7283,60946.08007,30949.5494,481441.6565,103158.6524,103583.3208,234153.9426,119330.1734,69455.13138,74185.28617,18330.18369,19905.39386,2514.13721,28789.31115,42966.59643,6735.202629,158848.2257,67272.10091,126050.6763,108175.7163,158931.4299,28386.86231,106722.9439,176869.0659,52665.18787,37154.17244,32768.99263,17135.45709,3968.834969,119607.1492,81588.51312,145376.7946,113248.2994,102610.3907,75025.25279,146179.3649,132445.0323,46404.98454,20263.44219,4725.313487,98389.61196,7546.118646,5862.445302,324849.5922,95613.99986,118878.9769,8744.471524,458417.0422,31920.41695,99566.66523,11397.79028,127477.8896,4184.125713,37935.4644,37758.87087,112788.5578,48366.22303,2788.804293,127279.8702,61126.54981,117444.9003,69607.51588,31261.89807,177575.2799,7613.470017,19128.56239,25352.15885,54357.11902,140684.5157,68347.9211,145405.1214,2314.88567,85115.02053,84741.54197,62638.07134,75094.44989,63261.28763,126293.8582,39894.53549,719904.7451,3117.633673,179838.3466,74062.0589,63592.75528,110393.3117,13909.36307,50036.70507,6414.750251,11717.51779,107590.0713,430959.5365,60740.91469,145653.1224,132386.7603,2131.869681,10457.60796,162664.7488,166748.3506,230793.6116,94956.51893,89089.39444,19429.0681,60629.99739,42611.01055,27618.22678,187108.9968,12532.38381,71816.78656,191921.1326,18881.32838,123029.7538,77942.22966,471905.2124,236423.4909,584038.4086,50815.8504,45072.94058,107694.9393,16867.61967,12629.10159,155460.5261,11806.51686,6593.188173,36898.05344,1352.239879,22542.57353,62084.60394,142234.6845,135695.7307,957200.9924,19581.25136,11013.03566,59947.29697,119304.0944,48575.54528,110359.5848,64382.90842,88404.73618,82430.69327,141429.1042,2627.836184,26992.16738,59926.465,134249.8052,81832.93971,54012.78744,36680.00196,33676.01208,22514.97359,44085.12242,3145.864791,79571.343
14,92315.86015,12058.83217,56036.37825,175281.561,118159.8709,48999.86689,69313.4272,137643.529,139003.5846,7638.595759,21762.92358,59310.20735,75918.12479,112317.2291,67355.83526,34204.54193,527106.0714,114007.9426,114477.2738,254972.4389,130831.144,76759.79132,81987.42083,19754.75397,21355.80312,2706.764033,30155.24422,47485.43282,6931.902366,175554.4394,74347.16952,139307.5417,119552.6557,175030.3433,31311.63438,117947.0939,193991.5716,58204.03403,41061.71087,36215.33767,18937.60884,4315.234191,132186.3429,90169.25194,159004.1092,125158.7271,111422.572,79726.66106,156806.3163,145225.1151,51285.43937,21880.14482,4980.00276,104555.1325,8039.059843,6001.903307,350430.5594,105669.812,131381.588,9356.233132,487143.4455,35277.5165,107379.2076,12596.50635,140884.8563,4624.174056,41925.17202,41730.00599,121547.6938,53452.94311,2887.399847,138174.0784,65991.27547,128728.0164,76928.20223,34549.74059,196251.0351,7969.424552,21140.33086,28018.46867,60073.90713,155480.4354,74206.82812,160697.5115,2401.983166,94066.64539,93653.88774,69225.7748,82992.20213,69914.53532,138376.9185,44090.28042,765017.1039,3228.802972,198752.1106,81851.23363,67577.75359,120405.5828,15372.22356,55299.11128,6772.658244,12452.92967,114332.1326,476283.9466,67129.09245,160971.595,140682.6898,2170.909823,11557.44419,178203.7782,180541.3261,245256.142,103101.9848,98459.00785,21472.44103,67006.50988,47092.44965,30522.86105,198834.0594,13588.16883,79369.82393,212105.6543,20867.09502,135968.9059,77942.22966,501476.8431,261288.3665,620636.7925,56160.20004,49813.30312,119021.315,18165.31335,13387.6699,171810.4523,12729.64921,7196.034803,40778.65559,1302.361435,24913.39669,68614.09874,157193.6369,147854.712,1057870.7,21640.62954,12125.94964,66252.00922,126780.2072,51546.6538,121966.2037,71154.11801,97702.34344,87596.15861,156303.3329,2590.968359,29830.9584,66228.98634,145013.3872,90439.38511,59693.36188,38978.53023,37217.74918,23974.29446,46545.31051,3308.5784,87939.93419
15,98100.773,13189.83659,61929.7756,193716.0837,130586.853,54153.22788,76603.18398,149497.0166,151146.5735,7968.995361,24051.75023,65547.9163,83902.50367,123712.3285,74439.71029,37801.865,577101.7251,125998.2626,126516.9538,277641.8962,143440.5714,84832.68904,90610.11315,21290.03785,22911.89665,2914.149435,31585.98514,52479.51939,7134.346665,194017.661,82166.3296,153958.6437,132126.1183,192759.9916,34537.7533,130351.698,212771.6887,64325.40573,45380.2087,40024.13798,20929.29455,4691.867077,146088.5019,99652.43495,173908.8195,138321.7853,120991.5435,84722.68,168205.826,159238.3927,56679.17611,23625.83479,5248.419508,111107.0113,8564.201835,6144.678791,378025.9539,116783.2032,145199.1102,10010.79347,517669.9701,38987.6853,115804.7646,13921.29249,155701.846,5110.502686,46334.48085,46118.78903,130987.0624,59074.63821,2989.481155,150000.7495,71243.15787,141095.1192,85018.81189,38183.36853,216890.9367,8342.021121,23363.67887,30965.19675,66391.9351,171832.4555,80567.97122,177598.2163,2492.357703,103959.7208,103503.5531,76506.31309,91720.56822,77267.51119,151616.0155,48727.29569,812956.3991,3343.936372,219655.0525,90459.60302,71812.46921,131325.9304,16988.93442,61114.96958,7150.535546,13234.49729,121496.6807,526375.1665,74189.12074,177901.1254,149498.4783,2210.664892,12772.95121,195227.2192,195475.2195,260624.9573,111946.1769,108814.0321,23730.71737,74053.64604,52045.20581,33732.97836,211293.8654,14732.89798,87717.22118,234413.0007,23061.70656,150268.8806,77942.22966,532901.5606,288768.3039,659528.5902,62066.61984,55052.21394,131538.8959,19562.84382,14191.8017,189879.9153,13724.95979,7854.002575,45067.38424,1254.322798,27533.56149,75830.30649,173725.836,161103.1957,1169127.932,23916.59442,13351.32831,73219.79386,134724.8058,54699.48926,134793.5013,78637.46192,107977.7886,93085.31446,172741.8979,2554.61778,32968.30768,73194.34964,156639.9479,99950.97827,65971.36755,41421.09427,41131.97403,25528.20204,49142.7904,3479.708047,97188.65781
16,104248.1936,14426.91854,68442.98695,214089.382,144320.7922,59848.57257,84659.61116,162371.2945,164350.3421,8313.686058,26581.29489,72441.65084,92726.60701,136263.5132,82268.60296,41777.52185,631839.4327,139249.6156,139822.858,302326.8823,157265.2878,93754.62083,100139.6619,22944.63967,24581.37515,3137.424181,33084.60876,57998.83862,7342.703294,214422.6765,90807.83792,170150.6156,146021.9434,212285.5594,38096.26762,144060.9058,233369.889,71090.5677,50152.88691,44233.51332,23130.44767,5101.372416,161452.7638,110132.973,190210.6661,152869.2144,131382.2984,90031.77119,180434.0576,174603.8602,62640.17709,25510.80324,5531.303627,118069.4593,9123.648101,6290.850671,407794.406,129065.3998,160469.8339,10711.14673,550109.4194,43088.05595,124891.4366,15385.4076,172077.1521,5647.978946,51207.52074,50969.14441,141159.4905,65287.57215,3095.17145,162839.6955,76913.00868,154650.3489,93960.31838,42199.14845,239701.5556,8732.037794,25820.85842,34221.83492,73374.43587,189904.2326,87474.40297,196276.3838,2586.132579,114893.2601,114389.1168,84552.55228,101366.9046,85393.80628,166121.7522,53851.99011,863899.7788,3463.175225,242756.3761,99973.32251,76312.5505,143236.7138,18775.67625,67542.48704,7549.496336,14065.11745,129110.1906,581734.526,81991.65868,196611.1501,158866.7024,2251.147981,14116.29421,213876.8746,211644.4044,276956.8493,121549.0327,120258.1038,26226.4987,81841.93598,57518.84789,37280.70667,224534.4569,15974.06432,96942.52187,259066.4312,25487.12741,166072.7967,77942.22966,566295.4875,319138.3315,700857.5168,68594.22323,60842.10583,145372.9624,21067.89192,15044.23376,209849.7603,14798.09207,8572.131477,49807.16242,1208.056104,30429.29143,83805.44944,191996.7416,175538.8064,1292086.19,26431.92461,14700.53669,80920.3868,143167.2474,58045.16696,148969.8576,86907.83599,119333.9118,98918.44465,190909.3219,2518.777189,36435.61487,80892.26658,169198.677,110462.9144,72909.63684,44016.71999,45457.8615,27182.82704,51885.2237,3659.689036,107410.0782
17,110780.8383,15780.02707,75641.19873,236605.3589,159499.1424,66142.90189,93563.34019,176354.2703,178707.5573,8673.285997,29376.87407,80060.40577,102478.7494,150088.0732,90920.86747,46171.30218,691768.9748,153894.6255,154528.1563,329206.5967,172422.4221,103614.8804,110671.4421,24727.83248,26372.50043,3377.805672,34654.33585,64098.62973,7557.14492,236973.7062,100358.1816,188045.5121,161379.2053,233788.964,42021.4249,159211.9235,255962.1791,78567.22798,55427.51207,48885.59252,25563.09809,5546.619309,178432.8992,121715.7589,208040.6134,168946.6101,142665.4114,95673.55309,193551.2576,191451.9953,69228.10203,27546.16241,5829.434894,125468.2046,9719.639527,6440.499741,439907.0378,142639.3264,177346.5937,11460.49657,584581.6654,47619.66636,134691.0984,17003.50504,190174.6641,6241.982077,56593.06271,56329.61612,152121.9072,72153.92605,3204.598327,176777.5596,83034.09172,169507.8509,103842.2113,46637.27164,264911.1883,9140.289017,28536.46181,37820.97671,81091.29265,209876.6351,94972.8665,216918.9512,2683.435731,126976.6898,126419.5252,93445.02183,112027.755,94374.75129,182015.3132,59515.65335,918035.492,3586.665924,268287.287,110487.6086,81094.62644,156227.7618,20750.33136,74645.99241,7970.716956,14947.86879,137200.796,642916.0802,90614.79669,217288.9252,168821.9801,2292.372422,15600.91783,234308.0933,229151.0608,294312.1687,131975.6311,132905.7589,28984.76365,90449.32753,63568.15793,41201.55281,238604.7614,17319.79216,107138.0559,286312.6856,28167.632,183538.8252,77942.22966,601782.0229,352702.4028,744776.2936,75808.34066,67240.92595,160661.9703,22688.7294,15947.86724,231919.8523,15955.13083,9355.922328,55045.42742,1163.495993,33629.56795,92619.3455,212189.2152,191267.9164,1427976.081,29211.79439,16186.0883,89430.85817,152138.7291,61595.48201,164637.1542,96048.01289,131884.3688,105117.1041,210987.4305,2483.439433,40267.58194,89399.78053,182764.3119,122080.4005,80577.61028,46774.99888,50238.70653,28944.69749,54780.6996,3848.979184,118706.4947
18,117722.8469,17260.04439,83596.45304,261489.3617,176273.8137,73099.21161,103403.4826,191541.4222,194318.9813,9048.440061,32466.46689,88480.43214,113256.5336,165315.1984,100483.0986,51027.18042,757382.7933,170079.8645,170780.0244,358476.1715,189040.392,114512.1525,122310.8593,26649.61002,28294.1363,3636.604584,36298.53995,70839.94146,7777.849256,261896.4485,110912.9437,207822.4312,178351.6045,257470.5498,46351.00132,175956.3877,280741.6047,86830.21547,61256.8744,54026.93517,28251.59258,6030.727273,197198.851,134516.717,227541.9024,186714.8802,154917.5182,101668.8736,207622.052,209925.8657,76508.88507,29743.91108,6143.635113,133330.5873,10354.56338,6593.708718,474548.4465,157640.8354,195998.2978,12262.27079,621214.0922,52627.87039,145259.695,18791.77927,210175.5082,6898.457062,62545.00707,62253.85357,163935.6629,79742.4207,3317.893888,191908.4009,89642.31806,185792.7364,114763.392,51542.15631,292772.1411,9567.627316,31537.6677,41798.64356,89619.73835,231949.5535,103114.1119,239732.5165,2784.399911,140330.9448,139715.1828,103272.7206,123809.8168,104300.2305,199429.4775,65774.96925,975563.5842,3714.560084,296503.3073,122107.6919,86176.36804,170397.0505,22932.66276,82496.57996,8415.439384,15886.02315,145798.3939,710532.1546,100144.8381,240141.401,179401.0988,2334.351791,17241.68068,256691.0644,248105.8209,312755.0478,143296.6336,146883.5796,32033.11785,99961.96634,70253.67946,45534.75795,253556.7723,18778.89023,118405.8636,316424.4536,31130.04771,202841.772,77942.22966,639492.2988,389796.4384,791447.2116,83781.17345,74312.71587,177558.9372,24434.26442,16905.77756,256311.0761,17202.63656,10211.37891,60834.60555,1120.579518,37166.42048,102360.2071,234505.3498,208406.4292,1578157.637,32284.02562,17821.7612,98836.38363,161672.4028,65362.95101,181952.1949,106149.4706,145754.769,111704.1985,233177.1723,2448.597455,44502.5605,98802.03752,197417.5821,134919.7084,89052.03153,49706.12352,55522.35742,30820.76459,57837.75871,4048.059989,131190.9657
19,125099.8719,18878.87334,92388.36876,288990.438,194812.6925,80787.12281,114278.5218,208036.4503,211294.1783,9439.821029,35880.99502,97786.00042,125167.8272,182087.1855,111050.9983,56393.75583,829220.0381,187967.32,188741.1163,390348.0879,207259.9918,126555.5007,135174.4047,28720.7427,30355.79244,3915.232013,38020.7547,78290.24314,8004.9992,289440.3384,122577.7598,229679.3071,197109.0065,283550.9549,51126.66523,194461.8825,307919.9,95962.22895,67699.31612,59708.99754,31222.83851,6557.088096,217938.4352,148663.9636,248871.2012,206351.8555,168221.8361,108039.8869,222715.7655,230182.3442,84555.39476,32117.00539,6474.770383,141685.6612,11030.96288,6750.562286,511917.7661,174220.0667,216611.6187,13120.13698,660142.066,58162.79183,156657.5611,20768.12795,232279.8593,7623.974125,69122.92289,68801.1485,176666.8724,88129.00429,3435.194908,208334.3295,96776.45676,203642.1365,126833.1633,56962.89221,323563.256,10014.94507,34854.51316,46194.64528,99045.12851,256343.901,111953.2394,264945.4053,2889.162865,155089.6791,154409.1568,114134.0074,136831.009,115269.5815,218509.7276,72692.58316,1036696.637,3847.014722,327686.8323,134949.8699,91576.55363,185851.4421,25344.51196,91172.82101,8884.974892,16883.05771,154934.7547,785259.4736,110677.1626,265397.2926,190643.1511,2377.099913,19055.00407,281212.2347,268628.4677,332353.6378,155588.7632,162331.4605,35402.07027,110475.0581,77642.32342,50323.69025,269445.7412,20360.90936,130858.717,349703.1039,34404.02341,224174.8274,77942.22966,679565.6644,430791.6876,841042.7322,92592.51638,82128.25242,196232.9737,26314.09046,17921.22486,283267.5473,18547.68274,11145.05397,67232.63687,1079.246051,41075.24705,113125.5241,259168.4927,227080.634,1744133.924,35679.36624,19622.7258,109231.0968,171803.4979,69360.85611,201088.2743,117313.3079,161083.9318,118704.0689,257700.6296,2414.244301,49182.93564,109193.1385,213245.6896,149109.3379,98417.71545,52820.92516,61361.69472,32818.43005,61065.41823,4257.437853,144988.4401
20,132939.1734,20649.53313,102104.9383,319383.8276,215301.3222,89283.57868,126297.2988,225951.9856,229752.2841,9848.130777,39654.63221,108070.2439,138331.8425,200560.7679,122730.3337,62324.7389,907870.9968,207736.0156,208591.1928,425053.7186,227235.5858,139865.4589,149390.8209,30952.83799,32567.67143,4215.20717,39824.68138,86524.09989,8238.782996,319881.0445,135469.3753,253834.8907,217839.1416,312273.1672,56394.37819,214913.6172,337729.2972,106054.6647,74819.31534,65988.64763,34506.57311,7129.389599,240859.2205,164299.0892,272199.8636,228054.0696,182668.7289,114810.1355,238906.7621,252393.4409,93448.16325,34679.43515,6823.753485,150564.3002,11751.54737,6911.147145,552229.8117,192542.9511,239392.8615,14038.01933,701509.4357,64279.82605,168949.7659,22952.33104,256708.9454,8425.794483,76392.64415,76037.02845,190386.785,97397.61258,3556.642994,226166.1952,104478.3623,223206.3564,140172.3236,62953.73188,357592.7007,10483.17639,38520.19431,51052.97853,109461.7956,283303.8244,121550.073,292809.9569,2997.867522,171400.6031,170648.5096,126137.5857,151221.6518,127392.5892,239415.4647,80337.72887,1101660.551,3984.192459,362149.9573,149142.6716,97315.13832,202707.4907,28010.01755,100761.5503,9380.707914,17942.6679,164643.6395,867845.9334,122317.1814,293309.3695,202589.6791,2420.630865,21059.03634,308075.862,290848.6927,353180.3606,168935.324,179404.0093,39125.3385,122093.8214,85808.03786,55616.27895,286330.3819,22076.20498,144621.2484,386481.7004,38022.32614,247751.4998,77942.22966,722150.2011,476098.4449,893746.1236,102330.5563,90765.75613,216870.9757,28338.53906,18997.66511,313059.0553,19997.89589,12164.0994,74303.55501,1039.437202,45395.16849,125023.0393,286425.481,247428.1362,1927566.09,39431.79794,21605.6855,120719.0316,182569.4515,73603.29187,222236.9127,129651.2562,178025.2768,126142.5815,284803.2414,2380.373112,54355.55014,120677.0811,230342.8279,164791.3039,108768.3969,56130.9138,67815.16049,34945.57533,64473.19861,4477.645371,160237.0074
