segments,s1,s10,s100,s1000,smax
China2316,0,0.6499556075440092,0.9728880432935325,1.2899554740296049,3.329955569397036
China2317,0,0.23511173857270562,0.5580442344730946,0.8751117242675909,6.713953736672987
China2318,0,0.24174338786070027,0.5646758837610892,0.8817433735555855,6.728585385960981
China2319,0,0.2703953113946873,0.6236027607408856,0.9703953590784031,5.053395335236545
China10453,0,0.17453542041910164,0.5832469009568946,0.9845354824079322,6.4725354061139875
China10440,0,0.5561547113640959,0.8286289916220468,1.0961546732171232,2.71815469229061
China10443,0,0.45465427565094574,0.7977700938988295,1.1346543424081479,5.0405004346322695
China10250,0,0.23083817369312154,0.7152368874682722,1.1908380926308046,4.61398099881977
China10251,0,0.16231547800594215,0.5357061895487689,0.9023154875426853,4.706648750939902
China10252,0,0.11953806798105271,0.5232037028942556,0.9195380799019817,5.003538060828495
China10253,0,0.14519514128629385,0.5488607461240637,0.945195093602578,4.802826540440957
China10254,0,0.09962263928269449,0.3569594879308908,0.6096226595482737,4.92262265001153
China10248,0,0.13309551439420841,0.5973110261235964,1.0530955906881538,4.863254229642316
China10249,0,0.5212932959990471,1.0157836408725118,1.5012931958632438,2.5772933484511342
China10255,0,0.0991129129237317,0.48259528564030585,0.8591129629916333,5.127869812280574
China10256,0,0.5631600065231321,0.7649927487911512,0.9631598634719847,3.6301599779129026
China10260,0,0.318709820275924,0.4902676692489998,0.6587097344452355,3.5677098012024375
China10261,0,0.05131578759143224,0.2228736967153741,0.3913158209700333,4.993315799512361
China10257,0,0.40021229037054007,0.5919534616911106,0.7802122856021685,3.7898790603519243
China10258,0,0.1920300273195813,0.358542120894366,0.5220300702349255,4.773203330923707
China10259,0,0.46702860514631106,0.6133573763736011,0.7570285669993384,3.5500285765360813
Dominica8120,0,0.21839947683155214,0.25876603130024256,0.2983994601422516,3.2893994553738803
DominicanRep7896,0,0.24235842263078955,0.28777082272407006,0.3323584560093906,3.5793583987889317
DominicanRep7898,0,0.21281407496437954,0.25822647505766005,0.3028141083429806,3.4238140511225215
DominicanRep7901,0,0.016136169852094456,0.06154855490765851,0.10613617342837314,4.233136171640234
DominicanRep7891,0,0.2658200324533292,0.3112324325466097,0.35582006583193027,3.7098200181482146
DominicanRep7892,0,0.2789871418591099,0.3243995419523904,0.36898717523771096,4.290987127553995
DominicanRep7903,0,0.015387292954587642,0.060799678010151695,0.10538729653086633,4.195387294742726
DominicanRep7904,0,0.016820156009791726,0.06223254106535578,0.10682015958607041,4.210820157797931
DominicanRep7906,0,0.23368799494043913,0.2791003348828536,0.32368790910975065,4.0196879520250945
DominicanRep7905,0,0.13802185755033003,0.1834342162898902,0.22802180897254454,3.689374781301207
DominicanRep7907,0,0.22556757862503463,0.27602573411660614,0.325567483257603,3.3845675261729475
DominicanRep7908,0,0.13780220491545547,0.18321455989558655,0.22780214888708938,3.8561867705072674
DominicanRep7909,0,0.2111943877832112,0.25660672772562565,0.3011943019525227,4.016194344867866
DominicanRep7902,0,0.24270759087176974,0.29316574636334125,0.3427074955043381,3.3977075479564256
DominicanRep7900,0,0.06642660852298896,0.11688480912771018,0.16642660256252448,4.030936778982737
DominicanRep7862,0,0.19010141884821186,0.23046797331690227,0.2701014021589113,3.404101423616584
DominicanRep7864,0,0.04186518809965861,0.08223175760606552,0.12186520121268046,3.8961729333179353
DominicanRep7865,0,0.20182608586290618,0.2421926403315966,0.28182606917360564,3.348826090631278
DominicanRep7866,0,0.020272726819596507,0.06568511187516056,0.1102727303958752,3.9332727286077356
DominicanRep7867,0,0.020067796161619286,0.06548018121718334,0.11006779973789797,3.938067797949759
DominicanRep7868,0,0.2211510803487946,0.261517634817485,0.30115106365949407,3.292151075580423
DominicanRep7895,0,0.1885867030348744,0.22895325750356482,0.26858668634557387,3.4815866863455738
DominicanRep7897,0,0.15402684275735945,0.19439341226376639,0.2340268558703813,3.5030268522941026
DominicanRep7899,0,0.1935742611932283,0.2339408156619187,0.27357424450392775,3.628420401101065
DominicanRep7974,0,0.27229254423482174,0.307613283154355,0.34229253708226437,3.2142925490031935
DominicanRep7886,0,0.1366350050697171,0.17700157457612403,0.21663501818273895,3.5046350110301816
DominicanRep7889,0,0.13580711183893696,0.1761736813453439,0.2158071249519588,3.4968071177994013
DominicanRep7890,0,0.23769330563618962,0.27805986010488004,0.3176932889468891,3.2726932817943313
DominicanRep7893,0,0.25143198508920417,0.2917985395578946,0.33143196839990363,3.3554319707840894
DominicanRep7872,0,0.04711610536450306,0.08748266735205168,0.12711610357636371,3.791116103576364
DominicanRep7871,0,0.10717884269109001,0.14754539715978038,0.18717882600178948,3.6481788379227185
DominicanRep7880,0,0.2672827432030126,0.307649297671703,0.34728272651371206,3.344282738434641
DominicanRep7881,0,0.25998706481435163,0.30035361928304205,0.3399870481250511,3.2809870600459803
DominicanRep7882,0,0.25951379905705696,0.2998803535257474,0.3395137823677564,3.2655137942886854
DominicanRep7883,0,0.25594986947671095,0.29631642394540136,0.3359498527874104,3.257949864708339
DominicanRep7894,0,0.23877150274318915,0.27913805721187956,0.3187714860538886,3.3077714884380742
DominicanRep7859,0,0.17641025934463894,0.21677681381332936,0.2564102426553384,3.4794102450395243
DominicanRep7861,0,0.18600199301007492,0.23141439310335554,0.276002026388676,3.416001997778447
DominicanRep7853,0,0.16866546530676274,0.20903201977545316,0.2486654486174622,3.515665460538391
Guadeloupe8110,0,0.20462216117820453,0.23994290009773778,0.27462215402564716,3.3356221802516908
Guadeloupe8111,0,0.21007024990591006,0.24539101890087622,0.28007030235799746,3.4020702785161396
Guadeloupe8112,0,0.21161928621888604,0.24694002513841928,0.28161927906632866,3.3296192742979573
Guadeloupe8114,0,0.20820744142457093,0.24352818034410417,0.27820743427201355,3.4022074390403847
Haiti7921,0,0.18889474241357096,0.22421545125767128,0.2588946756563688,3.4708947138033412
Haiti7860,0,0.011914378428247885,0.04723512110721023,0.08191437872627111,4.127803308212545
Haiti7863,0,0.1900000056040656,0.22532071444816593,0.25999993884686345,3.392999976993836
Haiti7869,0,0.1993379250540368,0.23465863389813713,0.26933785829683465,3.515337896443807
Haiti7870,0,0.12964755966539865,0.16496832866036482,0.19964761211748605,3.705361849807458
Haiti7873,0,0.23820156661662506,0.2836139667099056,0.32820159999522613,3.2672015523115103
Haiti7874,0,0.23642045728393357,0.2818328573772141,0.32642049066253465,3.256420442978819
Haiti7888,0,0.3858906017181887,0.4313030018114692,0.47589063509678975,4.916890587413074
Haiti7852,0,0.20624399356951972,0.24156473248905297,0.27624398641696235,3.4122440054904484
Haiti7854,0,0.19369140575872734,0.2290121446782606,0.26369139860616997,3.383691408142913
Haiti7855,0,0.3992454787118489,0.43456620447338024,0.46924544548225944,2.57668991976214
Haiti7856,0,0.4344444483518599,0.46976517223367664,0.5044444113969802,2.4352222065925595
Haiti7857,0,0.43278784416367366,0.4681085680454904,0.5027878072087939,2.4155656024043735
Haiti7858,0,0.18980769182627033,0.22512843074580358,0.25980768467371296,3.395807694210456
Haiti7885,0,0.17680915818739767,0.22222152820524516,0.266809131961354,4.502005855422505
Haiti7887,0,0.03226840837621915,0.0776807934317832,0.12226841195249784,4.876268408972265
Haiti7835,0,0.028418490848982153,0.06373923728737363,0.09841849859758597,4.212418494425261
Haiti7843,0,0.060712581434045954,0.0960333203535792,0.13071257428148858,4.071712626733577
Haiti7844,0,0.16816274956768784,0.2034834884872211,0.23816274241513047,3.5161627614886166
Haiti7845,0,0.19482909483830202,0.23014983375783526,0.26482908768574465,3.505829106759231
Haiti7846,0,0.19489420178623074,0.23021494070576398,0.26489419463367336,3.44489421370716
Haiti7847,0,0.19505703177288924,0.2303777706924225,0.26505702462033187,3.4070570436938183
Haiti7848,0,0.19718719442184407,0.23250793334137732,0.2671871872692867,3.386187206342773
Haiti7849,0,0.1986867679348252,0.23400750685435845,0.26868676078226783,3.385686779855754
Haiti7850,0,0.20063850435854647,0.2359592432780797,0.2706384972059891,3.3776385162794753
Haiti7851,0,0.20276679587458435,0.2380875347941176,0.272766788722027,3.3747668077955133
Haiti7934,0,0.3425020796263032,0.3778227884704033,0.41250201286910104,2.707502031942588
Haiti7814,0,0.1829359595998753,0.22330251406856572,0.26293594291057476,3.423935964368247
Haiti7821,0,0.18322580545878464,0.22359235992747506,0.2632257887694841,3.4332258102271562
Haiti7822,0,0.12644736939354956,0.1617681083130828,0.19644736224099218,3.679447364625178
Haiti7823,0,0.12617543956689659,0.16149617848642983,0.1961754324143392,3.764175434798525
