variable,ABW,AGO,ALB,ANT,ARE,ARG,ATG,AUS,BEL,BEN,BGD,BGR,BHR,BHS,BIH,BLZ,BMU,BRA,BRB,BRN,CAN,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KIR,KNA,KOR,KWT,LBN,LBR,LBY,LCA,LKA,LTU,LVA,MAC,MAR,MCO,MDG,MDV,MEX,MHL,MLT,MMR,MNE,MOZ,MRT,MTQ,MUS,MYS,NAM,NCL,NGA,NIC,NLD,NOR,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PSE,PYF,QAT,REU,ROU,RUS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVN,SWE,SYC,SYR,TGO,THA,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UKR,URY,USA,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF
11,0.163808273,56.63507437,1.863359,0.146957,10.357189,49.201392,0.107988,36.5383684,12.79378884,38.9328023,157.134115,4.130718,1.580237,0.450862098,1.877081,0.554665,0.06603876,177.348802,0.223363,0.677289634,48.67686829,17.184738,924.7921245,57.84937689,55.30933569,217.7383607,15.00816671,58.136886,3.271794518,0.519725,5.019237,7.022025,1.192062,70.63963797,1.926889213,0.053437,6.078048956,12.230609,39.983254,18.319238,123.227316,15.75076778,45.010763,1.144681,5.902710706,1.004845,81.71398676,0.156433696,3.890236606,76.27493125,2.367024,68.81094677,38.447345,0.592097714,6.31154785,5.957054435,2.104544067,11.1085,0.07518,47.55105914,0.370061071,0.693465,10.61190734,13.788784,3.31701,14.566009,254.17815,1550.899337,7.225678509,62.058921,155.0718984,0.488753385,15.67474057,56.08072068,2.165762,9.494687,91.329789,168.9388685,16.660936,0.164374,0.063948,37.221235,6.484740322,3.61217,17.61092324,8.073008,0.168581,19.888432,2.452531,1.649538,0.81745036,33.068165,0.045159293,100.5464858,0.299545,127.08145,0.10507218,0.399517531,46.941148,0.499201,80.96465558,10.85074192,0.562492828,1.156751,46.945953,3.728459,0.396468629,792.1419534,7.260845,17.5342429,7.108590248,0.015000796,6.436366224,2.839368,261.270532,5.170454,35.910704,177.803317,0.029604886,18.46221331,29.453612,3.0242,24.552338,6.753632,5.678,0.414506886,2.162322,1.244846957,14.838941,111.057451,42.427274,130.9671464,45.9499635,5.659392,1.670659852,14.33190399,6.783031,83.74033319,0.356185,0.551373,1.846372,12.02890033,0.072922,32.623493,13.60909983,58.165506,1.778575679,0.20126611,1.031314,10.891401,79.200061,0.015959994,16.24987651,354.5820607,30.253908,3.396276,489.087295,0.095679,40.507131,0.154197047,82.603603,0.779183923,0.327587606,104.0649343,54.47739
12,0.170360604,57.22433559,1.863359,0.146957,10.357189,49.201392,0.107988,37.17935671,13.00338199,41.24345753,157.134115,4.130718,1.580237,0.452383312,1.877081,0.554665,0.066661335,177.348802,0.223363,0.687404093,49.06719256,17.184738,924.7921245,59.32303005,56.97479316,223.5130969,15.8352716,58.136886,3.513287556,0.519725,5.019237,7.022025,1.192062,70.88826696,1.930624654,0.053437,6.12438752,12.230609,39.983254,18.319238,123.227316,16.00994526,45.010763,1.144681,5.964412721,1.004845,83.16565458,0.162691044,4.00800249,76.87855595,2.367024,70.42875497,40.31780178,0.615781623,6.547623443,6.430590077,2.156094671,11.1085,0.07518,49.11590787,0.384863514,0.693465,10.87468446,13.788784,3.31701,14.566009,254.17815,1550.899337,7.410139831,62.058921,165.528836,0.497567922,16.04623584,56.54629059,2.165762,9.494687,91.329789,178.367082,16.660936,0.164374,0.063948,37.221235,6.600904943,3.61217,18.75733606,8.073008,0.168581,19.888432,2.452531,1.649538,0.824535604,33.068165,0.046965664,107.2950987,0.299545,127.08145,0.109275067,0.404819503,46.941148,0.499201,84.75113288,11.28373734,0.584992541,1.156751,46.945953,3.728459,0.412327374,859.7087218,7.260845,17.68858146,7.256009594,0.015600827,6.551307051,2.839368,261.270532,5.170454,35.910704,177.803317,0.030789081,18.81854168,29.453612,3.0242,24.552338,6.753632,5.678,0.431087162,2.162322,1.294640836,14.838941,111.057451,42.427274,134.4010678,47.90513631,5.659392,1.712469479,14.51227682,6.783031,96.09180352,0.356185,0.551373,1.846372,12.20074609,0.072922,32.623493,13.65998219,58.165506,1.849718706,0.209612562,1.031314,10.891401,79.200061,0.016598394,16.24987651,397.4498951,30.253908,3.396276,500.4047191,0.095679,40.507131,0.160364929,82.603603,0.808714142,0.342904377,109.353449,54.47739
13,0.177175028,57.81972779,1.863359,0.146957,10.357189,49.201392,0.107988,37.8315898,13.21640877,43.69124976,157.134115,4.130718,1.580237,0.453909658,1.877081,0.554665,0.067289779,177.348802,0.223363,0.697669597,49.46064673,17.184738,924.7921245,60.83422299,58.69040036,229.4409874,16.70795852,58.136886,3.772605334,0.519725,5.019237,7.022025,1.192062,71.13777105,1.934367337,0.053437,6.171079366,12.230609,39.983254,18.319238,123.227316,16.27338749,45.010763,1.144681,6.026759717,1.004845,84.64311162,0.169198686,4.129333402,77.48695762,2.367024,72.08459932,42.27925597,0.640412887,6.79252915,6.941767812,2.208908001,11.1085,0.07518,50.7322539,0.400258055,0.693465,11.14396858,13.788784,3.31701,14.566009,254.17815,1550.899337,7.59931019,62.058921,176.6909144,0.506541427,16.42653563,57.01572556,2.165762,9.494687,91.329789,188.3214694,16.660936,0.164374,0.063948,37.221235,6.719150482,3.61217,19.97837656,8.073008,0.168581,19.888432,2.452531,1.649538,0.83168226,33.068165,0.048844291,114.496674,0.299545,127.08145,0.11364607,0.410191837,46.941148,0.499201,88.71469252,11.73401131,0.608392243,1.156751,46.945953,3.728459,0.428820469,933.0386847,7.260845,17.84427852,7.406486151,0.016224861,6.668300496,2.839368,261.270532,5.170454,35.910704,177.803317,0.032020644,19.18174734,29.453612,3.0242,24.552338,6.753632,5.678,0.448330648,2.162322,1.346426469,14.838941,111.057451,42.427274,137.9250257,49.94350179,5.659392,1.755325426,14.69491973,6.783031,110.265082,0.356185,0.551373,1.846372,12.37504684,0.072922,32.623493,13.71105479,58.165506,1.923707454,0.21830514,1.031314,10.891401,79.200061,0.017262329,16.24987651,445.5003134,30.253908,3.396276,511.984027,0.095679,40.507131,0.166779526,82.603603,0.839363525,0.358937304,114.9107227,54.47739
14,0.18426203,58.42131477,1.863359,0.146957,10.357189,49.201392,0.107988,38.49526495,13.43292544,46.28431804,157.134115,4.130718,1.580237,0.455441154,1.877081,0.554665,0.067924147,177.348802,0.223363,0.708088405,49.85725587,17.184738,924.7921245,62.38391202,60.4576674,235.5260941,17.62873948,58.136886,4.051063507,0.519725,5.019237,7.022025,1.192062,71.38815331,1.938117275,0.053437,6.218127187,12.230609,39.983254,18.319238,123.227316,16.54116463,45.010763,1.144681,6.089758436,1.004845,86.14681602,0.175966633,4.254337264,78.10017407,2.367024,73.77937408,44.33613456,0.666029403,7.04659525,7.493579871,2.263014989,11.1085,0.07518,52.40179196,0.416268377,0.693465,11.41992085,13.788784,3.31701,14.566009,254.17815,1550.899337,7.793309799,62.058921,188.6056835,0.515676767,16.81584863,57.48905768,2.165762,9.494687,91.329789,198.8313955,16.660936,0.164374,0.063948,37.221235,6.839514217,3.61217,21.27890276,8.073008,0.168581,19.888432,2.452531,1.649538,0.838890859,33.068165,0.050798063,122.1816141,0.299545,127.08145,0.118191913,0.415635466,46.941148,0.499201,92.86361611,12.20225332,0.632727933,1.156751,46.945953,3.728459,0.445973288,1012.623421,7.260845,18.00134605,7.560083321,0.016873855,6.787383213,2.839368,261.270532,5.170454,35.910704,177.803317,0.03330147,19.55196302,29.453612,3.0242,24.552338,6.753632,5.678,0.466263874,2.162322,1.400283528,14.838941,111.057451,42.427274,141.5413807,52.06859982,5.659392,1.799253877,14.87986127,6.783031,126.5288803,0.356185,0.551373,1.846372,12.55183767,0.072922,32.623493,13.76231834,58.165506,2.000655752,0.227358197,1.031314,10.891401,79.200061,0.017952823,16.24987651,499.3598731,30.253908,3.396276,523.8312788,0.095679,40.507131,0.173450707,82.603603,0.871174486,0.375719871,120.7504136,54.47739
15,0.191632511,59.02916098,1.863359,0.146957,10.357189,49.201392,0.107988,39.17058287,13.65298919,49.03128449,157.134115,4.130718,1.580237,0.456977817,1.877081,0.554665,0.068564496,177.348802,0.223363,0.718662803,50.2570453,17.184738,924.7921245,63.97307778,62.27814983,241.7725866,18.60026499,58.136886,4.350074839,0.519725,5.019237,7.022025,1.192062,71.63941684,1.941874482,0.053437,6.265533696,12.230609,39.983254,18.319238,123.227316,16.81334802,45.010763,1.144681,6.153415692,1.004845,87.67723408,0.183005299,4.383125263,78.71824338,2.367024,75.51399454,46.49307995,0.692670579,7.310164377,8.08925634,2.318447322,11.1085,0.07518,54.12627253,0.432919112,0.693465,11.70270639,13.788784,3.31701,14.566009,254.17815,1550.899337,7.992261943,62.058921,201.3238992,0.52497686,17.21438844,57.9663193,2.165762,9.494687,91.329789,209.9278641,16.660936,0.164374,0.063948,37.221235,6.962034092,3.61217,22.66408891,8.073008,0.168581,19.888432,2.452531,1.649538,0.846161938,33.068165,0.052829985,130.3823624,0.299545,127.08145,0.122919589,0.421151338,46.941148,0.499201,97.20657258,12.68918038,0.65803705,1.156751,46.945953,3.728459,0.46381222,1098.996441,7.260845,18.15979611,7.716865819,0.017548809,6.908592513,2.839368,261.270532,5.170454,35.910704,177.803317,0.034633529,19.92932401,29.453612,3.0242,24.552338,6.753632,5.678,0.484914429,2.162322,1.456294869,14.838941,111.057451,42.427274,145.2525556,54.28412084,5.659392,1.844281674,15.06713037,6.783031,145.1915443,0.356185,0.551373,1.846372,12.73115414,0.072922,32.623493,13.81377356,58.165506,2.080681982,0.236786682,1.031314,10.891401,79.200061,0.018670935,16.24987651,559.730881,30.253908,3.396276,535.9526746,0.095679,40.507131,0.180388736,82.603603,0.904191047,0.393287127,126.8868738,54.47739
16,0.199297811,59.64333155,1.863359,0.146957,10.357189,49.201392,0.107988,39.85774781,13.8766581,51.94128292,157.134115,4.130718,1.580237,0.458519665,1.877081,0.554665,0.069210882,177.348802,0.223363,0.729395117,50.66004051,17.184738,924.7921245,65.60272589,64.15345006,248.1847452,19.62533158,58.136886,4.671156368,0.519725,5.019237,7.022025,1.192062,71.89156473,1.945638973,0.053437,6.313301629,12.230609,39.983254,18.319238,123.227316,17.09001017,45.010763,1.144681,6.217738368,1.004845,89.23484036,0.190325511,4.515811954,79.34120398,2.367024,77.28939751,48.75496036,0.720377402,7.583591978,8.73228407,2.375237465,11.1085,0.07518,55.9075037,0.450235876,0.693465,11.99249439,13.788784,3.31701,14.566009,254.17815,1550.899337,8.196293053,62.058921,214.8997402,0.534444678,17.62237374,58.44754305,2.165762,9.494687,91.329789,221.6436093,16.660936,0.164374,0.063948,37.221235,7.086748731,3.61217,24.13944609,8.073008,0.168581,19.888432,2.452531,1.649538,0.853496039,33.068165,0.054943184,139.1335394,0.299545,127.08145,0.127836373,0.426740411,46.941148,0.499201,101.7526363,13.19553811,0.684358532,1.156751,46.945953,3.728459,0.482364709,1192.736758,7.260845,18.31964086,7.876899704,0.018250761,7.031966373,2.839368,261.270532,5.170454,35.910704,177.803317,0.03601887,20.31396823,29.453612,3.0242,24.552338,6.753632,5.678,0.504311006,2.162322,1.514546664,14.838941,111.057451,42.427274,149.0610364,56.59391238,5.659392,1.890436329,15.25675633,6.783031,166.6069004,0.356185,0.551373,1.846372,12.91303235,0.072922,32.623493,13.86542117,58.165506,2.163909261,0.246606163,1.031314,10.891401,79.200061,0.019417773,16.24987651,627.4005502,30.253908,3.396276,548.3545581,0.095679,40.507131,0.187604285,82.603603,0.9384589,0.411675763,133.3351852,54.47739
17,0.207269724,60.26389226,1.863359,0.146957,10.357189,49.201392,0.107988,40.55696761,14.10399125,55.02398928,157.134115,4.130718,1.580237,0.460066715,1.877081,0.554665,0.069863361,177.348802,0.223363,0.740287705,51.06626721,17.184738,924.7921245,67.2738876,66.08521875,254.7669635,20.70688991,58.136886,5.015937111,0.519725,5.019237,7.022025,1.192062,72.14460011,1.949410762,0.053437,6.361433741,12.230609,39.983254,18.319238,123.227316,17.37122477,45.010763,1.144681,6.282733419,1.004845,90.82011789,0.197938531,4.652515358,79.96909456,2.367024,79.10654183,51.12688087,0.749192498,7.867246799,9.426427088,2.433418677,11.1085,0.07518,57.74735306,0.468245311,0.693465,12.28945826,13.788784,3.31701,14.566009,254.17815,1550.899337,8.405532788,62.058921,229.3910387,0.544083245,18.0400284,58.9327618,2.165762,9.494687,91.329789,234.0131918,16.660936,0.164374,0.063948,37.221235,7.21369745,3.61217,25.71084414,8.073008,0.168581,19.888432,2.452531,1.649538,0.860893709,33.068165,0.057140912,148.4720895,0.299545,127.08145,0.132949828,0.432403656,46.941148,0.499201,106.5113059,13.72210188,0.711732873,1.156751,46.945953,3.728459,0.501659297,1294.472776,7.260845,18.48089259,8.040252403,0.018980792,7.157543447,2.839368,261.270532,5.170454,35.910704,177.803317,0.037459625,20.70603624,29.453612,3.0242,24.552338,6.753632,5.678,0.524483446,2.162322,1.57512853,14.838941,111.057451,42.427274,152.9693745,59.00198564,5.659392,1.937746041,15.44876881,6.783031,191.180963,0.356185,0.551373,1.846372,13.09750888,0.072922,32.623493,13.91726187,58.165506,2.250465632,0.256832856,1.031314,10.891401,79.200061,0.020194484,16.24987651,703.2512654,30.253908,3.396276,561.0434198,0.095679,40.507131,0.195108456,82.603603,0.974025467,0.430924182,140.1111956,54.47739
18,0.215560513,60.89090962,1.863359,0.146957,10.357189,49.201392,0.107988,41.26845374,14.33504867,58.28965373,157.134115,4.130718,1.580237,0.461618985,1.877081,0.554665,0.070521992,177.348802,0.223363,0.751342959,51.47575131,17.184738,924.7921245,68.98762044,68.07515625,261.5237517,21.84805328,58.136886,5.386166318,0.519725,5.019237,7.022025,1.192062,72.39852609,1.953189863,0.053437,6.409932809,12.230609,39.983254,18.319238,123.227316,17.65706673,45.010763,1.144681,6.348407874,1.004845,92.43355823,0.205856072,4.79335707,80.60195414,2.367024,80.96640887,53.61419491,0.779160198,8.161511375,10.17574863,2.493025032,11.1085,0.07518,59.64774968,0.486975124,0.693465,12.59377569,13.788784,3.31701,14.566009,254.17815,1550.899337,8.620114116,62.058921,244.8595264,0.553895642,18.46758157,59.42200874,2.165762,9.494687,91.329789,247.0731014,16.660936,0.164374,0.063948,37.221235,7.34292027,3.61217,27.384535,8.073008,0.168581,19.888432,2.452531,1.649538,0.868355498,33.068165,0.059426548,158.4374369,0.299545,127.08145,0.138267821,0.438142057,46.941148,0.499201,111.4925244,14.26967802,0.740202188,1.156751,46.945953,3.728459,0.521725669,1404.886499,7.260845,18.64356367,8.206992743,0.019740024,7.28536308,2.839368,261.270532,5.170454,35.910704,177.803317,0.03895801,21.10567133,29.453612,3.0242,24.552338,6.753632,5.678,0.545462784,2.162322,1.638133671,14.838941,111.057451,42.427274,156.9801881,61.51252252,5.659392,1.986239718,15.64319785,6.783031,219.3796326,0.356185,0.551373,1.846372,13.28462085,0.072922,32.623493,13.9692964,58.165506,2.340484257,0.267483647,1.031314,10.891401,79.200061,0.021002263,16.24987651,788.272089,30.253908,3.396276,574.0259004,0.095679,40.507131,0.202912795,82.603603,1.010939969,0.451072586,147.2315587,54.47739
19,0.224182933,61.5244508,1.863359,0.146957,10.357189,49.201392,0.107988,41.99242138,14.56989137,61.74913482,157.134115,4.130718,1.580237,0.463176492,1.877081,0.554665,0.071186832,177.348802,0.223363,0.762563309,51.88851894,17.184738,924.7921245,70.74500885,70.12501413,268.4597397,23.05210652,58.136886,5.783722357,0.519725,5.019237,7.022025,1.192062,72.6533458,1.95697629,0.053437,6.458801629,12.230609,39.983254,18.319238,123.227316,17.94761219,45.010763,1.144681,6.414768835,1.004845,94.07566171,0.214090315,4.938462366,81.23982205,2.367024,82.87000309,56.22251635,0.810326606,8.466782552,10.98463492,2.554091439,11.1085,0.07518,61.61068609,0.506454129,0.693465,12.90562878,13.788784,3.31701,14.566009,254.17815,1550.899337,8.840173401,62.058921,261.3710982,0.563885002,18.90526787,59.9153173,2.165762,9.494687,91.329789,260.861864,16.660936,0.164374,0.063948,37.221235,7.474457927,3.61217,29.1671776,8.073008,0.168581,19.888432,2.452531,1.649538,0.875881962,33.068165,0.06180361,169.0716517,0.299545,127.08145,0.143798534,0.443956612,46.941148,0.499201,116.7066998,14.839105,0.769810276,1.156751,46.945953,3.728459,0.542594695,1524.718103,7.260845,18.80766661,8.377190976,0.020529625,7.41546532,2.839368,261.270532,5.170454,35.910704,177.803317,0.04051633,21.51301954,29.453612,3.0242,24.552338,6.753632,5.678,0.567281296,2.162322,1.703659018,14.838941,111.057451,42.427274,161.0961641,64.12988284,5.659392,2.035946988,15.84007385,6.783031,251.7375289,0.356185,0.551373,1.846372,13.47440592,0.072922,32.623493,14.02152548,58.165506,2.434103628,0.278576123,1.031314,10.891401,79.200061,0.021842354,16.24987651,883.5716576,30.253908,3.396276,587.308794,0.095679,40.507131,0.211029306,82.603603,1.049253489,0.472163054,154.7137742,54.47739
20,0.23315025,62.16458367,1.863359,0.146957,10.357189,49.201392,0.107988,42.72908951,14.80858136,65.41393552,157.134115,4.130718,1.580237,0.464739255,1.877081,0.554665,0.071857939,177.348802,0.223363,0.773951221,52.30459642,17.184738,924.7921245,72.54716491,72.23659669,275.5796802,24.32251552,58.136886,6.210622236,0.519725,5.019237,7.022025,1.192062,72.90906241,1.960770058,0.053437,6.508043022,12.230609,39.983254,18.319238,123.227316,18.24293855,45.010763,1.144681,6.481823479,1.004845,95.74693754,0.222653928,5.087960313,81.88273792,2.367024,84.81835254,58.95773219,0.84273967,8.783472017,11.85782085,2.616653662,11.1085,0.07518,63.63822039,0.526712294,0.693465,13.22520412,13.788784,3.31701,14.566009,254.17815,1550.899337,9.065850488,62.058921,278.996092,0.574054518,19.35332744,60.4127212,2.165762,9.494687,91.329789,275.4201559,16.660936,0.164374,0.063948,37.221235,7.608351888,3.61217,31.06586434,8.073008,0.168581,19.888432,2.452531,1.649538,0.883473661,33.068165,0.064275755,180.4196279,0.299545,127.08145,0.149550475,0.449848332,46.941148,0.499201,122.1647267,15.4312548,0.800602687,1.156751,46.945953,3.728459,0.564298483,1654.770897,7.260845,18.973214,8.550918814,0.02135081,7.54789093,2.839368,261.270532,5.170454,35.910704,177.803317,0.042136984,21.92822974,29.453612,3.0242,24.552338,6.753632,5.678,0.589972547,2.162322,1.771805379,14.838941,111.057451,42.427274,165.3200598,66.85861195,5.659392,2.086898224,16.03942762,6.783031,288.8681266,0.356185,0.551373,1.846372,13.66690228,0.072922,32.623493,14.07394984,58.165506,2.531467773,0.290128602,1.031314,10.891401,79.200061,0.022716048,16.24987651,990.3926386,30.253908,3.396276,600.8990523,0.095679,40.507131,0.219470479,82.603603,1.08901905,0.494239633,162.5762312,54.47739
