"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Denmark8251",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8252",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8253",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8254",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8272",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8280",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8282",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8283",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8284",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8285",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8286",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8287",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8289",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8290",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8291",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8292",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8293",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8294",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8295",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8296",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8297",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8298",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8299",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8300",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8301",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8302",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8303",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8304",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8305",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8306",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8307",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8309",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8310",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8311",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8312",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8313",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8314",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8315",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8316",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8317",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8318",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8319",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8320",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8327",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8328",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8329",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8330",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8331",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8332",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8333",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8334",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8335",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8336",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8337",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8338",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8339",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8340",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8341",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8342",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8343",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8344",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8345",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8347",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8348",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8349",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8350",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8351",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8352",0.015237,0.031693,0.046102,0.060181,0.073964,0.088112,0.099383,0.10064,0.10225,0.099198,0.096146,0.098333,0.096608,0.093263,0.093132,0.10113,0.10156,0.091898,0.084165,0.082171
"Denmark8541",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8545",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8546",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8548",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8551",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8553",0.038729,0.07883,0.12075,0.16473,0.20829,0.25599,0.30281,0.33912,0.3698,0.40765,0.4455,0.48059,0.51301,0.54389,0.57928,0.61527,0.64413,0.67069,0.70284,0.73673
"Denmark8923",0.02744,0.062521,0.10197,0.14536,0.1927,0.23872,0.28209,0.32365,0.35947,0.412015,0.46456,0.49898,0.5278,0.56104,0.59555,0.63701,0.66765,0.69302,0.73091,0.77136
"Denmark8924",0.02744,0.062521,0.10197,0.14536,0.1927,0.23872,0.28209,0.32365,0.35947,0.412015,0.46456,0.49898,0.5278,0.56104,0.59555,0.63701,0.66765,0.69302,0.73091,0.77136
"Denmark8925",0.02744,0.062521,0.10197,0.14536,0.1927,0.23872,0.28209,0.32365,0.35947,0.412015,0.46456,0.49898,0.5278,0.56104,0.59555,0.63701,0.66765,0.69302,0.73091,0.77136
"Denmark8926",0.02744,0.062521,0.10197,0.14536,0.1927,0.23872,0.28209,0.32365,0.35947,0.412015,0.46456,0.49898,0.5278,0.56104,0.59555,0.63701,0.66765,0.69302,0.73091,0.77136
"Denmark8927",0.02055,0.044108,0.071089,0.10363,0.14133,0.17866,0.2109,0.24225,0.2694,0.312305,0.35521,0.38023,0.40394,0.42641,0.44434,0.47464,0.49493,0.51394,0.54689,0.57131
"Denmark8928",0.02055,0.044108,0.071089,0.10363,0.14133,0.17866,0.2109,0.24225,0.2694,0.312305,0.35521,0.38023,0.40394,0.42641,0.44434,0.47464,0.49493,0.51394,0.54689,0.57131
"Denmark8929",0.02055,0.044108,0.071089,0.10363,0.14133,0.17866,0.2109,0.24225,0.2694,0.312305,0.35521,0.38023,0.40394,0.42641,0.44434,0.47464,0.49493,0.51394,0.54689,0.57131
"Denmark8930",0.02055,0.044108,0.071089,0.10363,0.14133,0.17866,0.2109,0.24225,0.2694,0.312305,0.35521,0.38023,0.40394,0.42641,0.44434,0.47464,0.49493,0.51394,0.54689,0.57131
"Denmark8931",0.022611,0.048199,0.078139,0.1133,0.15282,0.19254,0.22633,0.26041,0.29015,0.333795,0.37744,0.40525,0.43175,0.45664,0.47604,0.5083,0.52977,0.55357,0.59045,0.61709
"Denmark8932",0.022611,0.048199,0.078139,0.1133,0.15282,0.19254,0.22633,0.26041,0.29015,0.333795,0.37744,0.40525,0.43175,0.45664,0.47604,0.5083,0.52977,0.55357,0.59045,0.61709
"Denmark8933",0.02744,0.062521,0.10197,0.14536,0.1927,0.23872,0.28209,0.32365,0.35947,0.412015,0.46456,0.49898,0.5278,0.56104,0.59555,0.63701,0.66765,0.69302,0.73091,0.77136
"Denmark8939",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8940",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8941",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8942",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8943",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8976",0.037686,0.079656,0.12548,0.17621,0.23245,0.2875,0.33565,0.38746,0.43255,0.49405,0.55555,0.59942,0.64302,0.68452,0.7228,0.76904,0.80835,0.84591,0.89725,0.9427
"Denmark8977",0.028335,0.062014,0.099303,0.13979,0.18748,0.23502,0.27432,0.31707,0.35586,0.40493,0.454,0.48968,0.52438,0.55529,0.58245,0.6205,0.65117,0.68314,0.72636,0.75745
"Denmark8978",0.037049,0.078424,0.12358,0.17377,0.22945,0.28356,0.33128,0.38244,0.42703,0.48773,0.54843,0.59209,0.63529,0.67523,0.71266,0.758,0.79737,0.83416,0.88529,0.93011
"Denmark8979",0.033064,0.071575,0.11377,0.15925,0.2127,0.26359,0.30727,0.35617,0.39944,0.44864,0.49784,0.53996,0.58207,0.61729,0.64967,0.69262,0.72815,0.76478,0.81268,0.84694
"Denmark8980",0.033064,0.071575,0.11377,0.15925,0.2127,0.26359,0.30727,0.35617,0.39944,0.44864,0.49784,0.53996,0.58207,0.61729,0.64967,0.69262,0.72815,0.76478,0.81268,0.84694
"Denmark8981",0.033064,0.071575,0.11377,0.15925,0.2127,0.26359,0.30727,0.35617,0.39944,0.44864,0.49784,0.53996,0.58207,0.61729,0.64967,0.69262,0.72815,0.76478,0.81268,0.84694
"Denmark8982",0.033064,0.071575,0.11377,0.15925,0.2127,0.26359,0.30727,0.35617,0.39944,0.44864,0.49784,0.53996,0.58207,0.61729,0.64967,0.69262,0.72815,0.76478,0.81268,0.84694
"Denmark8983",0.032422,0.068761,0.1097,0.15592,0.20907,0.25981,0.30228,0.34955,0.39162,0.44562,0.49962,0.54065,0.58348,0.61711,0.64856,0.69128,0.72474,0.76154,0.80976,0.84425
"Denmark8984",0.032422,0.068761,0.1097,0.15592,0.20907,0.25981,0.30228,0.34955,0.39162,0.44562,0.49962,0.54065,0.58348,0.61711,0.64856,0.69128,0.72474,0.76154,0.80976,0.84425
"Denmark8985",0.032422,0.068761,0.1097,0.15592,0.20907,0.25981,0.30228,0.34955,0.39162,0.44562,0.49962,0.54065,0.58348,0.61711,0.64856,0.69128,0.72474,0.76154,0.80976,0.84425
"Denmark8987",0.022611,0.048199,0.078139,0.1133,0.15282,0.19254,0.22633,0.26041,0.29015,0.333795,0.37744,0.40525,0.43175,0.45664,0.47604,0.5083,0.52977,0.55357,0.59045,0.61709
"Denmark8988",0.032422,0.068761,0.1097,0.15592,0.20907,0.25981,0.30228,0.34955,0.39162,0.44562,0.49962,0.54065,0.58348,0.61711,0.64856,0.69128,0.72474,0.76154,0.80976,0.84425
"Denmark9018",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9019",0.030878,0.065707,0.10524,0.15051,0.20228,0.25133,0.29266,0.33839,0.37898,0.43192,0.48486,0.52452,0.56563,0.59823,0.62795,0.66955,0.70165,0.7362,0.78394,0.81741
"Denmark9020",0.030878,0.065707,0.10524,0.15051,0.20228,0.25133,0.29266,0.33839,0.37898,0.43192,0.48486,0.52452,0.56563,0.59823,0.62795,0.66955,0.70165,0.7362,0.78394,0.81741
"Denmark9021",0.030878,0.065707,0.10524,0.15051,0.20228,0.25133,0.29266,0.33839,0.37898,0.43192,0.48486,0.52452,0.56563,0.59823,0.62795,0.66955,0.70165,0.7362,0.78394,0.81741
"Denmark9022",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9023",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9024",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9025",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9026",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9027",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9028",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9029",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9030",0.026759,0.057688,0.093154,0.13306,0.17942,0.22389,0.26067,0.30182,0.33774,0.385855,0.43397,0.4687,0.50461,0.53451,0.5595,0.59535,0.62262,0.65256,0.69554,0.72419
"Denmark9031",0.026257,0.056848,0.091844,0.13099,0.17686,0.22112,0.2576,0.29808,0.33293,0.380415,0.4279,0.46273,0.49802,0.52748,0.55211,0.58759,0.61381,0.64265,0.68651,0.71396
"Denmark9032",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9033",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9034",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9035",0.03395,0.071957,0.11429,0.16247,0.21735,0.27003,0.31408,0.36277,0.40721,0.46306,0.51891,0.56124,0.6056,0.64281,0.67622,0.7211,0.75569,0.79238,0.84497,0.88185
"Denmark9036",0.03395,0.071957,0.11429,0.16247,0.21735,0.27003,0.31408,0.36277,0.40721,0.46306,0.51891,0.56124,0.6056,0.64281,0.67622,0.7211,0.75569,0.79238,0.84497,0.88185
"Denmark9037",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9038",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9039",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9040",0.029627,0.063702,0.10126,0.14421,0.19429,0.24186,0.28168,0.32584,0.36557,0.41604,0.46651,0.50451,0.54377,0.57597,0.6046,0.6451,0.67431,0.70687,0.75425,0.78507
"Denmark9041",0.034419,0.073087,0.11635,0.16478,0.22015,0.27352,0.31872,0.36816,0.41305,0.47026,0.52747,0.5704,0.61499,0.65304,0.68619,0.73082,0.76806,0.80576,0.85955,0.89639
"Denmark9044",0.03395,0.071957,0.11429,0.16247,0.21735,0.27003,0.31408,0.36277,0.40721,0.46306,0.51891,0.56124,0.6056,0.64281,0.67622,0.7211,0.75569,0.79238,0.84497,0.88185
"Denmark9045",0.031129,0.066709,0.10606,0.15073,0.2025,0.25182,0.29359,0.33892,0.38018,0.432445,0.48471,0.52492,0.56622,0.59933,0.63026,0.67212,0.70333,0.73688,0.78592,0.8194
"Denmark9063",0.030043,0.064193,0.10292,0.14705,0.19762,0.24633,0.28722,0.33267,0.37308,0.424815,0.47655,0.51554,0.55522,0.58967,0.61936,0.66224,0.69227,0.7241,0.77283,0.80639
