"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Algeria875",-0.028981,-0.041112,-0.05396,-0.058002,-0.050599,-0.04203,-0.02985,-0.0041494,0.021541,0.2044855,0.38743,0.43105,0.47689,0.51944,0.54916,0.58462,0.63199,0.6728,0.70266,0.72985
"Algeria876",-0.028981,-0.041112,-0.05396,-0.058002,-0.050599,-0.04203,-0.02985,-0.0041494,0.021541,0.2044855,0.38743,0.43105,0.47689,0.51944,0.54916,0.58462,0.63199,0.6728,0.70266,0.72985
"Algeria877",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria878",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria879",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria880",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria881",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria882",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria883",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria884",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria885",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria886",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria887",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria888",-0.03613,-0.053382,-0.063349,-0.048109,-0.020827,-0.021444,-0.011684,0.027909,0.059774,0.223892,0.38801,0.44867,0.49174,0.52365,0.56589,0.61801,0.6592,0.69598,0.72472,0.75326
"Algeria889",-0.012476,-0.0078118,0.006556,0.02742,0.06175,0.090487,0.13156,0.18012,0.22304,0.27886,0.33468,0.3796,0.41155,0.43844,0.46086,0.49577,0.53146,0.56553,0.5871,0.6106
"Algeria890",-0.012476,-0.0078118,0.006556,0.02742,0.06175,0.090487,0.13156,0.18012,0.22304,0.27886,0.33468,0.3796,0.41155,0.43844,0.46086,0.49577,0.53146,0.56553,0.5871,0.6106
"Algeria891",-0.012476,-0.0078118,0.006556,0.02742,0.06175,0.090487,0.13156,0.18012,0.22304,0.27886,0.33468,0.3796,0.41155,0.43844,0.46086,0.49577,0.53146,0.56553,0.5871,0.6106
"Algeria892",-0.012476,-0.0078118,0.006556,0.02742,0.06175,0.090487,0.13156,0.18012,0.22304,0.27886,0.33468,0.3796,0.41155,0.43844,0.46086,0.49577,0.53146,0.56553,0.5871,0.6106
"Algeria893",-0.012476,-0.0078118,0.006556,0.02742,0.06175,0.090487,0.13156,0.18012,0.22304,0.27886,0.33468,0.3796,0.41155,0.43844,0.46086,0.49577,0.53146,0.56553,0.5871,0.6106
"Algeria894",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria895",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria896",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria897",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria898",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria899",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria900",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria901",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Algeria902",-0.010524,-0.0044693,0.0072541,0.027833,0.061787,0.090798,0.13391,0.18409,0.22693,0.289235,0.35154,0.3981,0.43164,0.45736,0.48616,0.51753,0.54954,0.58105,0.60553,0.62287
"Angola1206",0.027776,0.064687,0.11579,0.17335,0.231,0.29357,0.3589,0.42396,0.48889,0.56126,0.63363,0.70252,0.7625,0.81893,0.87851,0.9338,0.99332,1.0445,1.0887,1.1339
"Angola1207",0.027776,0.064687,0.11579,0.17335,0.231,0.29357,0.3589,0.42396,0.48889,0.56126,0.63363,0.70252,0.7625,0.81893,0.87851,0.9338,0.99332,1.0445,1.0887,1.1339
"Angola1208",0.027776,0.064687,0.11579,0.17335,0.231,0.29357,0.3589,0.42396,0.48889,0.56126,0.63363,0.70252,0.7625,0.81893,0.87851,0.9338,0.99332,1.0445,1.0887,1.1339
"Angola1211",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1212",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1213",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1214",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1215",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1216",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1217",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1218",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1219",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1220",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1221",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1222",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1223",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1224",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1225",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1226",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1227",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1228",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1229",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1230",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1231",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1232",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1233",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1234",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"Angola1235",0.014536,0.040723,0.082064,0.1273,0.17437,0.22573,0.27751,0.32879,0.38315,0.457355,0.53156,0.5906,0.63741,0.68676,0.73103,0.77848,0.82662,0.86661,0.90509,0.9427
"AntiguaandBarbuda8103",-0.0021904,0.0090387,0.030405,0.054755,0.0873,0.12684,0.16849,0.2104,0.25269,0.29907,0.34545,0.38596,0.42385,0.46017,0.49744,0.5334,0.57188,0.61258,0.64414,0.66105
"AntiguaandBarbuda8106",-0.0021904,0.0090387,0.030405,0.054755,0.0873,0.12684,0.16849,0.2104,0.25269,0.29907,0.34545,0.38596,0.42385,0.46017,0.49744,0.5334,0.57188,0.61258,0.64414,0.66105
"Argentina4333",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina4334",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina4347",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina4348",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina4349",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina4350",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4375",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4376",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4377",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4378",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4379",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4380",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4381",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4382",0.0088051,0.029385,0.056615,0.091357,0.12998,0.17504,0.22639,0.27837,0.33175,0.389525,0.4473,0.50153,0.554,0.6113,0.66121,0.70746,0.75529,0.80384,0.84815,0.88994
"Argentina4383",0.018584,0.05092,0.090326,0.1345,0.18333,0.23743,0.29656,0.3566,0.41714,0.49085,0.56456,0.62541,0.68159,0.74475,0.80061,0.85255,0.90338,0.95094,0.99686,1.0402
"Argentina4413",0.018183,0.050571,0.090804,0.13657,0.18676,0.24237,0.30291,0.36296,0.4273,0.493725,0.56015,0.61835,0.67765,0.74058,0.79501,0.84729,0.89837,0.94723,0.9945,1.0377
"Argentina4467",0.018183,0.050571,0.090804,0.13657,0.18676,0.24237,0.30291,0.36296,0.4273,0.493725,0.56015,0.61835,0.67765,0.74058,0.79501,0.84729,0.89837,0.94723,0.9945,1.0377
"Argentina4468",0.0098193,0.033625,0.063309,0.099974,0.13816,0.17872,0.22835,0.27787,0.32868,0.396135,0.46359,0.51165,0.5584,0.61141,0.65442,0.69043,0.73542,0.77312,0.80411,0.83497
"Argentina4469",0.0098193,0.033625,0.063309,0.099974,0.13816,0.17872,0.22835,0.27787,0.32868,0.396135,0.46359,0.51165,0.5584,0.61141,0.65442,0.69043,0.73542,0.77312,0.80411,0.83497
"Argentina4474",0.0098193,0.033625,0.063309,0.099974,0.13816,0.17872,0.22835,0.27787,0.32868,0.396135,0.46359,0.51165,0.5584,0.61141,0.65442,0.69043,0.73542,0.77312,0.80411,0.83497
"Argentina4492",0.0098193,0.033625,0.063309,0.099974,0.13816,0.17872,0.22835,0.27787,0.32868,0.396135,0.46359,0.51165,0.5584,0.61141,0.65442,0.69043,0.73542,0.77312,0.80411,0.83497
"Argentina4493",0.0065214,0.026024,0.05653,0.093708,0.1311,0.16952,0.21415,0.25842,0.30723,0.379465,0.4517,0.49571,0.53916,0.59195,0.63157,0.66933,0.7127,0.74922,0.77712,0.80337
"Argentina4494",0.0065214,0.026024,0.05653,0.093708,0.1311,0.16952,0.21415,0.25842,0.30723,0.379465,0.4517,0.49571,0.53916,0.59195,0.63157,0.66933,0.7127,0.74922,0.77712,0.80337
"Argentina4495",0.0065232,0.026016,0.056523,0.093734,0.13111,0.16952,0.21417,0.25839,0.30719,0.379475,0.45176,0.49577,0.53912,0.59196,0.63141,0.66938,0.7127,0.74924,0.77715,0.80353
"Argentina4496",0.0065232,0.026016,0.056523,0.093734,0.13111,0.16952,0.21417,0.25839,0.30719,0.379475,0.45176,0.49577,0.53912,0.59196,0.63141,0.66938,0.7127,0.74924,0.77715,0.80353
"Argentina4497",0.0065232,0.026016,0.056523,0.093734,0.13111,0.16952,0.21417,0.25839,0.30719,0.379475,0.45176,0.49577,0.53912,0.59196,0.63141,0.66938,0.7127,0.74924,0.77715,0.80353
"Argentina4519",0.0079722,0.034059,0.069351,0.11202,0.1539,0.20405,0.25775,0.30498,0.35617,0.424545,0.49292,0.53813,0.58874,0.64464,0.68757,0.72627,0.77286,0.81069,0.8425,0.87341
"Argentina4534",0.010436,0.041731,0.079619,0.12592,0.17194,0.22492,0.28282,0.33283,0.38595,0.45826,0.53057,0.58125,0.63435,0.69359,0.7401,0.78494,0.83508,0.87703,0.90953,0.94203
"Argentina4535",0.0096912,0.040125,0.077211,0.12308,0.16803,0.22025,0.27733,0.32677,0.37897,0.450635,0.5223,0.57254,0.62598,0.68253,0.72966,0.77221,0.82271,0.86488,0.8957,0.92784
"Argentina4536",0.0096912,0.040125,0.077211,0.12308,0.16803,0.22025,0.27733,0.32677,0.37897,0.450635,0.5223,0.57254,0.62598,0.68253,0.72966,0.77221,0.82271,0.86488,0.8957,0.92784
"Argentina4543",0.010436,0.041731,0.079619,0.12592,0.17194,0.22492,0.28282,0.33283,0.38595,0.45826,0.53057,0.58125,0.63435,0.69359,0.7401,0.78494,0.83508,0.87703,0.90953,0.94203
"Argentina4544",0.010569,0.041871,0.079875,0.12634,0.17233,0.22555,0.28356,0.33358,0.38699,0.4591,0.53121,0.58248,0.6357,0.69487,0.7417,0.78635,0.8367,0.87874,0.91106,0.94399
"Argentina4545",0.012123,0.041129,0.079441,0.12522,0.17097,0.22424,0.27988,0.32952,0.38159,0.458175,0.53476,0.58411,0.63849,0.69843,0.74561,0.78811,0.8378,0.88104,0.91657,0.94878
"Argentina4546",0.010569,0.041871,0.079875,0.12634,0.17233,0.22555,0.28356,0.33358,0.38699,0.4591,0.53121,0.58248,0.6357,0.69487,0.7417,0.78635,0.8367,0.87874,0.91106,0.94399
"Argentina4547",0.010569,0.041871,0.079875,0.12634,0.17233,0.22555,0.28356,0.33358,0.38699,0.4591,0.53121,0.58248,0.6357,0.69487,0.7417,0.78635,0.8367,0.87874,0.91106,0.94399
"Argentina4548",0.012123,0.041129,0.079441,0.12522,0.17097,0.22424,0.27988,0.32952,0.38159,0.458175,0.53476,0.58411,0.63849,0.69843,0.74561,0.78811,0.8378,0.88104,0.91657,0.94878
"Argentina4549",0.012123,0.041129,0.079441,0.12522,0.17097,0.22424,0.27988,0.32952,0.38159,0.458175,0.53476,0.58411,0.63849,0.69843,0.74561,0.78811,0.8378,0.88104,0.91657,0.94878
"Argentina4550",0.012123,0.041129,0.079441,0.12522,0.17097,0.22424,0.27988,0.32952,0.38159,0.458175,0.53476,0.58411,0.63849,0.69843,0.74561,0.78811,0.8378,0.88104,0.91657,0.94878
"Argentina8424",0.0098193,0.033625,0.063309,0.099974,0.13816,0.17872,0.22835,0.27787,0.32868,0.396135,0.46359,0.51165,0.5584,0.61141,0.65442,0.69043,0.73542,0.77312,0.80411,0.83497
"Argentina8564",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina8566",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina8567",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
"Argentina8568",-0.0014593,0.0081042,0.027706,0.054359,0.083288,0.12041,0.16213,0.20699,0.25319,0.296325,0.33946,0.38901,0.44323,0.49146,0.52725,0.5689,0.61278,0.65389,0.69416,0.72547
