"segment","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Canada5128",0.0025511,0.014513,0.03064,0.055071,0.091889,0.13555,0.19063,0.24875,0.30782,0.3639,0.41998,0.5025,0.57379,0.64833,0.73256,0.81612,0.89854,0.98211,1.0626,1.1528
"Canada5129",0.0025511,0.014513,0.03064,0.055071,0.091889,0.13555,0.19063,0.24875,0.30782,0.3639,0.41998,0.5025,0.57379,0.64833,0.73256,0.81612,0.89854,0.98211,1.0626,1.1528
"Canada5130",0.0025511,0.014513,0.03064,0.055071,0.091889,0.13555,0.19063,0.24875,0.30782,0.3639,0.41998,0.5025,0.57379,0.64833,0.73256,0.81612,0.89854,0.98211,1.0626,1.1528
"Canada5131",0.0025511,0.014513,0.03064,0.055071,0.091889,0.13555,0.19063,0.24875,0.30782,0.3639,0.41998,0.5025,0.57379,0.64833,0.73256,0.81612,0.89854,0.98211,1.0626,1.1528
"Canada5132",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5133",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5134",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5135",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5136",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5137",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5138",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5139",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5140",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5141",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5142",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5143",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5144",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5145",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5146",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5147",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5148",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5149",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5150",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5151",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5152",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5153",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5154",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5155",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5156",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5157",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5158",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5159",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5160",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5161",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5162",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5163",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5164",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5165",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5166",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5167",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5168",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5169",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5170",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5171",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5172",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5173",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5174",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5175",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5176",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5177",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5178",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5179",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5180",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5181",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5182",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5183",-0.0094336,-0.0089045,-0.0020647,0.014745,0.043864,0.078216,0.12416,0.17549,0.22989,0.268705,0.30752,0.37577,0.43778,0.49915,0.57421,0.64238,0.71466,0.79956,0.87392,0.9554
"Canada5184",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5185",-0.0094336,-0.0089045,-0.0020647,0.014745,0.043864,0.078216,0.12416,0.17549,0.22989,0.268705,0.30752,0.37577,0.43778,0.49915,0.57421,0.64238,0.71466,0.79956,0.87392,0.9554
"Canada5186",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5187",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5188",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5189",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5190",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5191",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5192",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5193",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5200",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5201",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5202",0.04532,0.098141,0.1546,0.21754,0.29004,0.36879,0.45731,0.54879,0.64741,0.734845,0.82228,0.91123,1.0081,1.1113,1.2239,1.3302,1.433,1.5237,1.6298,1.7371
"Canada5203",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5204",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5205",0.011522,0.031617,0.059044,0.096922,0.14626,0.20097,0.26813,0.34021,0.4146,0.474105,0.53361,0.62337,0.70696,0.79086,0.88534,0.97663,1.0711,1.1772,1.2715,1.3742
"Canada5218",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5219",0.010295,0.029263,0.054495,0.090674,0.13887,0.19124,0.25617,0.32654,0.39973,0.457815,0.5159,0.60295,0.68249,0.76533,0.85613,0.94439,1.0352,1.1363,1.2272,1.3255
"Canada5220",0.010295,0.029263,0.054495,0.090674,0.13887,0.19124,0.25617,0.32654,0.39973,0.457815,0.5159,0.60295,0.68249,0.76533,0.85613,0.94439,1.0352,1.1363,1.2272,1.3255
"Canada5221",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5222",-0.010134,-0.01024,-0.0041965,0.011979,0.040483,0.073916,0.11889,0.1697,0.22334,0.25968,0.29602,0.36261,0.42307,0.48343,0.55523,0.62215,0.69318,0.77569,0.84776,0.92772
"Canada5223",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5224",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5225",-0.01246,-0.016352,-0.014855,-0.0050031,0.018265,0.047433,0.089237,0.1347,0.18139,0.225675,0.26996,0.33816,0.39948,0.4619,0.53503,0.60833,0.68017,0.75477,0.82637,0.90444
"Canada5226",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5227",-0.020712,-0.033034,-0.039529,-0.036352,-0.021139,0.00039057,0.035897,0.074963,0.11715,0.15741,0.19767,0.26454,0.32413,0.38725,0.45829,0.52885,0.60111,0.67818,0.75039,0.82887
"Canada5228",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5229",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5230",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5231",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5232",-0.0059074,-0.0017715,0.0089187,0.029528,0.061672,0.10035,0.15044,0.20545,0.2638,0.3081,0.3524,0.42569,0.4918,0.56018,0.63849,0.71301,0.7894,0.87999,0.9565,1.0427
"Canada5233",0.010295,0.029263,0.054495,0.090674,0.13887,0.19124,0.25617,0.32654,0.39973,0.457815,0.5159,0.60295,0.68249,0.76533,0.85613,0.94439,1.0352,1.1363,1.2272,1.3255
"Canada5234",0.010295,0.029263,0.054495,0.090674,0.13887,0.19124,0.25617,0.32654,0.39973,0.457815,0.5159,0.60295,0.68249,0.76533,0.85613,0.94439,1.0352,1.1363,1.2272,1.3255
"Canada5235",0.0083741,0.025415,0.048802,0.083114,0.12959,0.18035,0.24324,0.31131,0.38292,0.43861,0.4943,0.57956,0.65719,0.73693,0.8271,0.91275,1.0019,1.1004,1.1884,1.2838
"Canada5236",0.0083741,0.025415,0.048802,0.083114,0.12959,0.18035,0.24324,0.31131,0.38292,0.43861,0.4943,0.57956,0.65719,0.73693,0.8271,0.91275,1.0019,1.1004,1.1884,1.2838
"Canada5237",0.0083741,0.025415,0.048802,0.083114,0.12959,0.18035,0.24324,0.31131,0.38292,0.43861,0.4943,0.57956,0.65719,0.73693,0.8271,0.91275,1.0019,1.1004,1.1884,1.2838
"Canada5238",0.0083741,0.025415,0.048802,0.083114,0.12959,0.18035,0.24324,0.31131,0.38292,0.43861,0.4943,0.57956,0.65719,0.73693,0.8271,0.91275,1.0019,1.1004,1.1884,1.2838
"Canada5239",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5240",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5241",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5242",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5243",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5244",0.013552,0.036137,0.064675,0.10416,0.15569,0.21082,0.27914,0.35197,0.42863,0.48895,0.54927,0.63805,0.72225,0.80574,0.90025,0.99048,1.0828,1.1882,1.2822,1.3837
"Canada5265",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5266",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5267",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5268",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5269",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5270",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5274",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5275",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5276",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5277",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5278",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5279",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5280",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5281",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5282",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5283",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5284",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5285",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5286",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5287",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5288",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5289",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
"Canada5290",0.0070406,0.015069,0.020366,0.021083,0.027462,0.031487,0.026907,0.02666,0.024688,-0.0039105,-0.032509,-0.049958,-0.067074,-0.083571,-0.11056,-0.13735,-0.16181,-0.19846,-0.2195,-0.22953
